Date,Open,High,Low,Close,Volume,TradingValue,UpLimit,UnderLimit
2016-02-05,307.5,310.5,303.5,307.75,207900,,,
2016-02-08,303,316.25,303,312.75,224400,,,
2016-02-09,300,303.25,293,294.25,147100,,,
2016-02-10,297.25,299.75,284.25,287.75,365500,,,
2016-02-12,275.25,287.75,274.25,278,749300,,,
2016-02-15,292.5,295,282,291.5,523600,,,
2016-02-16,287.75,293.75,285.75,286.25,316000,,,
2016-02-17,285,287,274,279.5,306800,,,
2016-02-18,284.75,287.25,278.25,279.5,398300,,,
2016-02-19,278,279.5,270.25,274.25,236700,,,
2016-02-22,272.75,280.25,272.75,276.75,309900,,,
2016-02-23,278.5,281,272.25,275.25,343600,,,
2016-02-24,271.5,281,269,274.25,400800,,,
2016-02-25,272.75,282,271.5,279.75,288500,,,
2016-02-26,281.75,283.75,277,280.25,372300,,,
2016-02-29,283.5,288.25,280.25,280.25,420500,,,
2016-03-01,280.5,287.25,277.5,285.75,570300,,,
2016-03-02,290.25,295.5,289.75,293,427200,,,
2016-03-03,292.75,294.75,290.25,294.5,475700,,,
2016-03-04,294.5,303,289.75,301.75,388200,,,
2016-03-07,302,302.75,296.5,297.25,356300,,,
2016-03-08,293.25,294.25,284.75,288.25,222600,,,
2016-03-09,286.75,288.25,281.75,284.75,215800,,,
2016-03-10,286,291,285.75,289.75,271500,,,
2016-03-11,284.25,292.5,284,289,470700,,,
2016-03-14,292.5,301.25,291,298.5,260200,,,
2016-03-15,300,305.75,297.75,304,338800,,,
2016-03-16,304.75,307.5,303.25,304,263100,,,
2016-03-17,306.75,313.75,305.75,312,592500,,,
2016-03-18,314.75,318.75,311.25,316,496500,,,
2016-03-22,317.75,318.5,309.75,314,410400,,,
2016-03-23,314.75,331.75,314.5,331,703100,,,
2016-03-24,332.25,335,328.25,330,520000,,,
2016-03-25,331.25,331.25,325.75,327,253100,,,
2016-03-28,329.25,337,328.75,337,367900,,,
2016-03-29,337.5,342.25,336.5,339.5,363100,,,
2016-03-30,337.25,339.75,332,332.25,286300,,,
2016-03-31,335.25,338,329.25,329.25,423700,,,
2016-04-01,332,334,321,322.25,363600,,,
2016-04-04,325,333.25,324.5,329.25,428700,,,
2016-04-05,326.75,329.25,322.25,322.5,342500,,,
2016-04-06,323,325.75,319,322.5,234800,,,
2016-04-07,321.5,329,321.25,325,241700,,,
2016-04-08,319.5,331.25,313,328.5,493000,,,
2016-04-11,328,328,322,325,256400,,,
2016-04-12,324.5,330.75,320.25,327,308100,,,
2016-04-13,330.75,332.75,327,330.5,196100,,,
2016-04-14,335,337.5,328.25,337.25,363400,,,
2016-04-15,333,339.5,333,337.75,216500,,,
2016-04-18,324.25,335,322.75,331.75,212000,,,
2016-04-19,339.25,343,336.5,339.75,249800,,,
2016-04-20,338.25,343.25,335,337.25,232900,,,
2016-04-21,341.75,341.75,335.75,339,272100,,,
2016-04-22,335,337.75,331.5,337.25,221200,,,
2016-04-25,337.25,337.75,332.25,335.75,449100,,,
2016-04-26,361.75,372,356.75,369.75,2167200,,,
2016-04-27,365,372,364.5,366.75,707200,,,
2016-04-28,368,374,361,362,741600,,,
2016-05-02,358.5,363.25,351.25,356,493300,,,
2016-05-06,361.25,362.5,352.5,359,713000,,,
2016-05-09,358.75,365,356.5,363.75,382800,,,
2016-05-10,363,370,361.25,369,436600,,,
2016-05-11,370,370.75,354.75,362.75,536500,,,
2016-05-12,363.25,370.25,363.25,369.25,430600,,,
2016-05-13,369.75,376,366.75,373.25,446600,,,
2016-05-16,371.75,377,365.5,366,292900,,,
2016-05-17,364.75,370.25,361,366,420200,,,
2016-05-18,364.75,365.75,358.75,363.25,405500,,,
2016-05-19,363.25,369.25,360,367.75,412000,,,
2016-05-20,365.75,375.5,364.25,372,369100,,,
2016-05-23,374,375.25,369.25,371.25,256800,,,
2016-05-24,371,375.25,368.5,368.75,287100,,,
2016-05-25,371.5,373.25,364.5,366.25,287800,,,
2016-05-26,365.75,366.25,358.75,360.25,369600,,,
2016-05-27,360.25,365.75,358.75,362,218200,,,
2016-05-30,364.25,365.75,359.5,363.75,238800,,,
2016-05-31,358.75,362,356.25,362,430100,,,
2016-06-01,358.25,365,358,362.75,218000,,,
2016-06-02,359.25,361.25,355.75,356.75,245900,,,
2016-06-03,356.75,365,356.75,364.25,200400,,,
2016-06-06,360,366.25,358.5,365.5,269500,,,
2016-06-07,367.5,380,367.5,379.75,469700,,,
2016-06-08,379.5,382.25,368.75,375,386000,,,
2016-06-09,374.5,379.5,374,377.75,187700,,,
2016-06-10,378.25,378.5,369.75,371.25,309500,,,
2016-06-13,366.5,367,358.25,358.25,170900,,,
2016-06-14,359.25,361,351.75,355.5,226800,,,
2016-06-15,351.25,356,348,352.25,294700,,,
2016-06-16,350.5,355,346,347.25,381900,,,
2016-06-17,350.25,354.75,346.25,348,385400,,,
2016-06-20,354.5,360,353,356,237800,,,
2016-06-21,355.75,371.25,355,370.75,445600,,,
2016-06-22,367.25,370.5,362.25,368.5,279100,,,
2016-06-23,368.5,370.5,366.25,368.75,204300,,,
2016-06-24,371.25,373.25,345,349,412100,,,
2016-06-27,354.25,369,354.25,366.75,320500,,,
2016-06-28,359.75,372.75,357.75,366.5,349900,,,
2016-06-29,366.5,370,363.25,366.75,283600,,,
2016-06-30,367,368,363,364.25,301100,,,
2016-07-01,363.25,364.5,359.5,360.75,303700,,,
2016-07-04,358,359.5,353.75,355,230300,,,
2016-07-05,350.75,350.75,346.75,349.5,302500,,,
2016-07-06,343.5,348.75,343,346.25,284700,,,
2016-07-07,346.5,347.5,342,344.75,191200,,,
2016-07-08,348,356.75,346.75,346.75,445700,,,
2016-07-11,350.25,353.5,349,349.5,332500,,,
2016-07-12,357.5,367.5,357.25,360.75,416400,,,
2016-07-13,367.5,367.75,354,355.75,288000,,,
2016-07-14,359.75,367.5,359.25,364,324700,,,
2016-07-15,367.5,368.75,360.5,362.25,317200,,,
2016-07-19,364.25,376.75,363.25,375.25,368400,,,
2016-07-20,374.5,380.5,367.75,380.5,360600,,,
2016-07-21,380,380.75,372,374,318100,,,
2016-07-22,372,379,368.25,377.25,309600,,,
2016-07-25,373,391,362.5,388,1071600,,,
2016-07-26,382.75,393.75,381.25,381.5,563500,,,
2016-07-27,382.5,385.75,379.25,380.25,484400,,,
2016-07-28,377.75,379.25,371,373.75,281800,,,
2016-07-29,375.25,380,368,378.5,306900,,,
2016-08-01,372.75,380.75,370.75,377.25,265600,,,
2016-08-02,372,381.5,371.25,378.75,366900,,,
2016-08-03,373.75,376.25,369.75,371.25,229700,,,
2016-08-04,371.25,374,356.5,357.5,378700,,,
2016-08-05,357.5,361.5,355.5,360.25,246600,,,
2016-08-08,362.75,363.75,345.5,347.25,528200,,,
2016-08-09,348.75,357.25,348.25,356.25,279200,,,
2016-08-10,354.5,360.5,350.25,358.25,159000,,,
2016-08-12,363,365.5,358.75,362.5,180000,,,
2016-08-15,361.25,362,358,358.25,100500,,,
2016-08-16,358.25,358.75,352.25,352.5,169900,,,
2016-08-17,350,352.5,345.75,351.25,281800,,,
2016-08-18,358.75,359,349.5,350,275700,,,
2016-08-19,350.5,351.25,345.75,350.25,233100,,,
2016-08-22,352.5,360.5,352.5,359.75,184400,,,
2016-08-23,354.5,361,354.5,357.25,188400,,,
2016-08-24,358.75,362,356,361.25,155000,,,
2016-08-25,360.75,361.5,354.75,357.25,170800,,,
2016-08-26,357,359.75,355.25,357.75,221300,,,
2016-08-29,365,367.75,355.25,359.25,276100,,,
2016-08-30,357.5,359,354,354.75,119800,,,
2016-08-31,358.25,358.75,352.5,357.25,190700,,,
2016-09-01,354,357,352.75,357,176400,,,
2016-09-02,355,358.25,351.25,354.25,202700,,,
2016-09-05,355.75,356.25,348.5,350,373000,,,
2016-09-06,350.75,357,348.5,356.5,186600,,,
2016-09-07,354.75,359.5,352.5,358.75,269600,,,
2016-09-08,359.25,359.25,354,354.5,293800,,,
2016-09-09,354,356.75,350.75,351.25,277500,,,
2016-09-12,346.25,349,344.5,345.75,259500,,,
2016-09-13,345.75,353.75,345.75,353.5,273500,,,
