Date,Open,High,Low,Close,Volume,TradingValue,UpLimit,UnderLimit
2025-10-01,9323,9323,8700,8750,73100,652988500,0,0
2025-10-02,8800,8800,8222,8382,126400,1066571100,0,0
2025-10-03,8339,8668,8301,8560,93400,792180500,0,0
2025-10-06,8800,8873,8605,8810,60400,530347500,0,0
2025-10-07,8810,8855,8544,8650,75800,655219400,0,0
2025-10-08,8650,8671,8501,8505,57300,490527000,0,0
2025-10-09,8458,8589,8450,8577,50000,426926500,0,0
2025-10-10,8427,8574,8411,8460,42800,361810500,0,0
2025-10-14,8359,8600,8302,8484,58900,498580500,0,0
2025-10-15,8580,8585,8451,8505,28300,240940600,0,0
2025-10-16,8500,8554,8424,8478,44200,374847200,0,0
2025-10-17,8474,8517,8311,8351,49400,413412900,0,0
2025-10-20,8457,8483,8338,8343,44100,369910000,0,0
2025-10-21,8343,8516,8330,8460,49700,419942200,0,0
2025-10-22,8460,8530,8460,8460,41800,354618300,0,0
2025-10-23,8460,8500,8368,8418,37700,317426200,0,0
2025-10-24,8403,8424,8294,8294,47500,395527800,0,0
2025-10-27,8336,8370,8300,8300,30500,253926900,0,0
2025-10-28,8300,8329,8033,8115,107300,870169200,0,0
2025-10-29,8015,8037,7860,7860,71500,566832600,0,0
2025-10-30,7854,7899,7771,7890,82800,650390900,0,0
2025-10-31,7800,7920,7800,7850,47200,371403800,0,0
2025-11-04,7800,7822,7686,7817,60200,467456600,0,0
2025-11-05,7817,7880,7771,7813,49900,389874500,0,0
2025-11-06,8113,8220,7906,7943,96600,777682400,0,0
2025-11-07,8075,8092,7971,8092,39400,316917100,0,0
2025-11-10,8166,8225,8027,8147,81600,665070800,0,0
2025-11-11,8310,8417,8237,8362,111600,929107600,0,0
2025-11-12,8498,8794,8413,8676,116000,1006557500,0,0
2025-11-13,8859,8890,8725,8776,61200,539008900,0,0
2025-11-14,8750,8827,8625,8670,38900,338376400,0,0
2025-11-17,8614,8646,8448,8546,43000,367487100,0,0
2025-11-18,8448,8597,8430,8487,45200,383871600,0,0
2025-11-19,8487,8596,8417,8547,51600,440695300,0,0
2025-11-20,8579,8637,8522,8525,45100,386110400,0,0
2025-11-21,8629,8834,8628,8679,133700,1165354600,0,0
2025-11-25,8765,8775,8665,8679,47600,414721400,0,0
2025-11-26,8633,8740,8624,8696,47100,408617000,0,0
2025-11-27,8631,8694,8551,8625,33900,292216100,0,0
2025-11-28,8594,8656,8545,8590,43000,369305500,0,0
2025-12-01,8502,8619,8495,8561,48000,410343800,0,0
2025-12-02,8561,8561,8439,8476,53200,451613400,0,0
2025-12-03,8402,8472,8180,8240,88600,731810600,0,0
2025-12-04,8300,8339,8260,8285,37200,309030700,0,0
2025-12-05,8310,8338,8151,8170,81300,667358300,0,0
2025-12-08,8170,8183,8090,8104,40400,328088000,0,0
2025-12-09,8116,8156,8074,8123,47700,386896500,0,0
2025-12-10,8123,8124,8027,8050,40600,327732500,0,0
2025-12-11,8050,8178,7980,8101,67100,541331500,0,0
2025-12-12,8204,8215,8115,8170,44700,365846700,0,0
2025-12-15,8250,8516,8250,8473,55200,465017900,0,0
2025-12-16,8400,8450,8240,8254,42400,351729400,0,0
2025-12-17,8252,8302,8201,8302,31300,258597900,0,0
2025-12-18,8364,8450,8341,8402,59300,498580200,0,0
2025-12-19,8402,8590,8400,8573,102500,876732900,0,0
2025-12-22,8615,8617,8462,8462,46400,395745400,0,0
2025-12-23,8462,8555,8460,8534,30900,263399900,0,0
2025-12-24,8500,8600,8480,8546,40600,347169000,0,0
2025-12-25,8528,8575,8502,8515,20000,170645600,0,0
2025-12-26,8515,8555,8461,8504,21700,184543900,0,0
2025-12-29,8600,8600,8496,8575,42400,363044900,0,0
2025-12-30,8599,8599,8507,8507,24100,205862200,0,0
2026-01-05,8523,8545,8455,8478,41700,354307600,0,0
2026-01-06,8538,8644,8508,8600,49500,424748500,0,0
2026-01-07,8582,8690,8492,8690,73300,632900200,0,0
2026-01-08,8600,8622,8532,8543,49900,427025300,0,0
2026-01-09,8566,8624,8519,8577,41700,357412100,0,0
2026-01-13,8660,8668,8557,8595,51400,443135400,0,0
2026-01-14,8595,8683,8577,8683,42000,363323900,0,0
2026-01-15,8700,8730,8668,8709,43900,382059400,0,0
2026-01-16,8690,8690,8570,8600,36800,317194900,0,0
2026-01-19,8828,9116,8802,9056,110900,997780200,0,0
2026-01-20,9100,9180,9050,9097,92000,838345600,0,0
2026-01-21,9090,9090,8831,8877,63100,562777700,0,0
2026-01-22,8954,8954,8823,8881,45300,401813000,0,0
2026-01-23,8888,8944,8840,8860,33700,299062800,0,0
2026-01-26,8860,8888,8800,8800,53100,469063800,0,0
2026-01-27,8900,8911,8760,8868,78600,695333800,0,0
2026-01-28,8868,8868,8742,8744,65100,571412800,0,0
2026-01-29,8744,8807,8667,8749,63900,558758500,0,0
2026-01-30,8755,8880,8749,8879,57300,506941100,0,0
2026-02-02,8934,8934,8775,8807,60200,531743900,0,0
2026-02-03,8807,8985,8800,8952,49500,442489000,0,0
2026-02-04,8952,9114,8940,9100,51300,464655900,0,0
2026-02-05,9194,9199,9101,9120,41400,379038900,0,0
2026-02-06,9121,9155,9014,9069,49700,450845600,0,0
2026-02-09,9154,9154,9024,9129,52800,480768400,0,0
2026-02-10,9189,9390,9144,9280,97100,902179700,0,0
2026-02-12,9330,9523,9295,9441,91500,865448100,0,0
2026-02-13,9455,9500,9369,9413,55300,520703000,0,0
