Date,Open,High,Low,Close,Volume,TradingValue,UpLimit,UnderLimit
2025-10-16,3570,3640,3015,3380,31187700,106272335000,0,0
2025-10-17,3500,3720,3410,3430,15813900,56324427500,0,0
2025-10-20,3620,3725,3510,3650,5429700,19681896500,0,0
2025-10-21,3695,3720,3510,3510,3962900,14360749000,0,0
2025-10-22,3495,3570,3455,3520,1849300,6511027500,0,0
2025-10-23,3450,3555,3250,3540,1897100,6496377000,0,0
2025-10-24,3600,3620,3490,3590,1491000,5304440000,0,0
2025-10-27,3610,3615,3430,3450,1999600,7006142000,0,0
2025-10-28,3400,3420,3265,3410,1757500,5887650500,0,0
2025-10-29,3380,3385,3270,3275,1093900,3614370500,0,0
2025-10-30,3250,3310,3100,3100,1910900,6082257500,0,0
2025-10-31,3100,3530,3100,3480,3251500,11077380500,0,0
2025-11-04,3450,3500,3350,3385,938300,3205279000,0,0
2025-11-05,3290,3425,3270,3385,1149500,3844718000,0,0
2025-11-06,3410,3410,3200,3225,1208700,3947299500,0,0
2025-11-07,3200,3270,3175,3220,449200,1443280000,0,0
2025-11-10,3240,3255,3125,3165,501500,1593438000,0,0
2025-11-11,3210,3295,3200,3245,678000,2196049000,0,0
2025-11-12,3315,3420,3260,3415,1163000,3908768500,0,0
2025-11-13,3310,3530,3255,3495,1658400,5722146000,0,0
2025-11-14,3305,3440,3305,3320,885400,2974774500,0,0
2025-11-17,3320,3480,3320,3435,813700,2768273500,0,0
2025-11-18,3405,3420,3180,3200,1104100,3603399500,0,0
2025-11-19,3165,3225,3020,3125,1116900,3489138000,0,0
2025-11-20,3335,3345,3095,3130,1052000,3335731500,0,0
2025-11-21,3000,3030,2863,2906,3373300,9871482100,0,0
2025-11-25,3065,3065,2918,2953,1973800,5897797700,0,0
2025-11-26,3000,3045,2963,3005,946900,2854492200,0,0
2025-11-27,3145,3240,3140,3175,7177600,22812980000,0,0
2025-11-28,3135,3350,3125,3350,1569300,5113240500,0,0
2025-12-01,3290,3295,3055,3070,1408400,4389698000,0,0
2025-12-02,3065,3090,3020,3040,631500,1923089500,0,0
2025-12-03,3085,3175,3080,3145,639300,1998778500,0,0
2025-12-04,3110,3145,3050,3085,539600,1666152000,0,0
2025-12-05,3070,3160,3070,3115,430400,1339813500,0,0
2025-12-08,3105,3130,3065,3115,281900,875899000,0,0
2025-12-09,3105,3125,3040,3040,377900,1162959000,0,0
2025-12-10,3075,3095,2997,3005,565700,1710063000,0,0
2025-12-11,3150,3215,3085,3105,1384500,4355397000,0,0
2025-12-12,3210,3235,3070,3105,715300,2244060000,0,0
2025-12-15,3070,3095,3000,3040,664400,2012357000,0,0
2025-12-16,3010,3060,2946,2949,1062800,3167835900,0,0
2025-12-17,3010,3040,2982,3005,735200,2207577600,0,0
2025-12-18,2973,2978,2917,2944,618500,1819056200,0,0
2025-12-19,2945,2967,2851,2874,1219700,3522769400,0,0
2025-12-22,2910,3060,2910,3045,1362100,4093292600,0,0
2025-12-23,3030,3065,2977,2990,648400,1950080200,0,0
2025-12-24,3000,3050,2999,3035,693700,2095791500,0,0
2025-12-25,3030,3060,3000,3025,543300,1648402500,0,0
2025-12-26,3025,3045,2975,2975,855100,2563799400,0,0
2025-12-29,3025,3045,2972,3015,418900,1258373200,0,0
2025-12-30,3005,3065,2984,3030,409200,1239603600,0,0
2026-01-05,3100,3110,3060,3080,533200,1646205000,0,0
2026-01-06,3110,3230,3095,3155,924100,2924115500,0,0
2026-01-07,3160,3240,3150,3185,819300,2614663000,0,0
2026-01-08,3180,3200,3100,3100,461200,1442272500,0,0
2026-01-09,3105,3120,3055,3095,367700,1137506000,0,0
2026-01-13,3150,3185,3115,3115,601300,1893248000,0,0
2026-01-14,3120,3160,3005,3030,617400,1883320000,0,0
2026-01-15,3005,3040,2938,2988,1364900,4056258500,0,0
2026-01-16,3020,3070,2990,2995,701100,2114904600,0,0
2026-01-19,2999,3050,2999,3040,543900,1649587400,0,0
2026-01-20,3025,3040,2951,2951,807900,2403551700,0,0
2026-01-21,2916,2990,2901,2990,623700,1846935900,0,0
2026-01-22,2999,3130,2991,3085,901500,2777305700,0,0
2026-01-23,3080,3090,3000,3055,428100,1299239500,0,0
2026-01-26,3010,3030,2971,3005,439100,1316079700,0,0
2026-01-27,3010,3025,2976,3005,288000,864689700,0,0
2026-01-28,3045,3085,3005,3015,546700,1658065000,0,0
2026-01-29,3050,3050,2978,2995,789200,2362929300,0,0
2026-01-30,2995,3015,2960,3015,823000,2464392200,0,0
2026-02-02,2966,3000,2912,2952,996400,2942570500,0,0
2026-02-03,2944,3010,2931,2990,744000,2215632500,0,0
2026-02-04,2929,2930,2826,2909,1300900,3741159300,0,0
2026-02-05,2859,2921,2859,2912,583700,1687848500,0,0
2026-02-06,2902,2941,2870,2940,559800,1629636800,0,0
2026-02-09,3000,3030,2980,3030,874800,2631556000,0,0
2026-02-10,3080,3130,3065,3100,750800,2324320000,0,0
2026-02-12,3150,3230,3130,3145,1370100,4352005500,0,0
2026-02-13,3190,3240,3030,3155,1220400,3832081500,0,0
2026-02-16,3165,3165,3045,3070,588200,1817027500,0,0
