Date,Open,High,Low,Close,Volume,TradingValue,UpLimit,UnderLimit
2016-08-02,67850,72500,67750,72475,72644,,,
2016-08-03,72000,73100,71250,72500,14754,,,
2016-08-04,72500,72875,71725,72200,5550,,,
2016-08-05,71850,72350,71725,71875,2859,,,
2016-08-08,71425,71875,70500,71575,4685,,,
2016-08-09,71250,72250,71250,71975,3737,,,
2016-08-10,71450,72375,71375,72250,2921,,,
2016-08-12,72375,72500,71925,72400,1918,,,
2016-08-15,72150,72475,72150,72225,1166,,,
2016-08-16,72200,72500,71925,72475,2917,,,
2016-08-17,72475,72475,72100,72200,1067,,,
2016-08-18,72000,72475,71875,72225,1466,,,
2016-08-19,72450,72475,72000,72475,1522,,,
2016-08-22,72425,72450,72125,72375,1100,,,
2016-08-23,72250,72375,71275,72150,1406,,,
2016-08-24,72300,72375,71950,72300,1247,,,
2016-08-25,72250,72250,72025,72175,1850,,,
2016-08-26,72175,72200,71325,72025,1700,,,
2016-08-29,72225,72475,72125,72275,2673,,,
2016-08-30,72450,74150,72425,73750,7026,,,
2016-08-31,73500,73750,72000,72725,2019,,,
2016-09-01,73400,74250,72950,73475,2704,,,
2016-09-02,73175,73350,72375,72575,2280,,,
2016-09-05,72500,73700,72500,73600,1657,,,
2016-09-06,73625,74750,73525,74450,3205,,,
2016-09-07,73750,74975,73325,74800,2921,,,
2016-09-08,75000,75875,74725,75500,3338,,,
2016-09-09,75500,78000,75500,77250,4497,,,
2016-09-12,76250,78875,76250,78250,1645,,,
2016-09-13,78375,79750,77625,79625,1732,,,
2016-09-14,78875,79875,77500,79500,1621,,,
2016-09-15,78875,80375,78875,79250,1873,,,
2016-09-16,79250,79750,78875,79500,1750,,,
2016-09-20,79250,80000,78125,79250,1362,,,
2016-09-21,78625,80000,78500,79375,2083,,,
2016-09-23,79500,81125,79500,80250,3266,,,
2016-09-26,81250,83625,80375,80625,3987,,,
2016-09-27,80625,82000,79875,81000,4079,,,
2016-09-28,82000,82000,80875,81125,3765,,,
2016-09-29,81375,82125,80375,80500,23670,,,
2016-09-30,81250,83250,80000,83250,7640,,,
2016-10-03,82500,83125,80000,81125,2288,,,
2016-10-04,81000,81625,77375,77375,1921,,,
2016-10-05,79000,80875,78000,79375,1979,,,
2016-10-06,80750,80750,76250,77750,2107,,,
2016-10-07,78000,81000,78000,80375,1582,,,
2016-10-11,79625,80250,78250,79000,979,,,
2016-10-12,78375,79375,77625,79125,711,,,
2016-10-13,78500,80750,78125,80125,780,,,
2016-10-14,80750,80750,79125,80125,748,,,
2016-10-17,80125,80500,79125,80125,681,,,
2016-10-18,79500,80000,78125,78125,672,,,
2016-10-19,77375,80625,77375,79750,967,,,
2016-10-20,78375,80000,77375,78250,1521,,,
2016-10-21,79000,80875,78750,80000,1509,,,
2016-10-24,81000,81000,78875,80500,772,,,
2016-10-25,80125,81625,79375,81375,859,,,
2016-10-26,80250,82125,80250,82125,637,,,
2016-10-27,82250,83125,80875,82625,1159,,,
2016-10-28,82500,83375,81625,83375,949,,,
2016-10-31,82500,84000,82000,83500,1031,,,
2016-11-01,83000,83000,81000,81625,666,,,
2016-11-02,82000,83125,81125,82375,854,,,
2016-11-04,81500,83125,78750,81875,1817,,,
2016-11-07,83625,84000,82375,83375,1284,,,
