Date,Open,High,Low,Close,Volume,TradingValue,UpLimit,UnderLimit
2024-06-05,1281,1581,1280,1375,42052600,59780938400,1,0
2024-06-06,1400,1445,1088,1101,34777900,43270974600,0,0
2024-06-07,1145,1146,976,1009,23080000,24373869500,0,0
2024-06-10,1030,1250,1027,1246,28126600,32373246500,0,0
2024-06-11,1259,1287,1167,1201,18227600,22357638400,0,0
2024-06-12,1188,1240,1100,1120,10174700,11816415400,0,0
2024-06-13,1135,1143,1057,1101,4044700,4423079200,0,0
2024-06-14,1131,1132,1007,1037,6180100,6484629400,0,0
2024-06-17,1020,1112,1012,1028,6786800,7195259600,0,0
2024-06-18,1017,1048,1000,1040,2734700,2791342500,0,0
2024-06-19,1060,1118,1004,1004,5600700,5886641900,0,0
2024-06-20,1004,1017,968,979,3103800,3073209200,0,0
2024-06-21,970,973,890,896,5219600,4778253700,0,0
2024-06-24,887,926,872,900,2493100,2254153700,0,0
2024-06-25,902,957,902,957,2324700,2173322600,0,0
2024-06-26,980,1049,950,1021,6467200,6591347300,0,0
2024-06-27,1021,1039,983,999,2082700,2090743200,0,0
2024-06-28,999,1046,958,986,3689500,3707184300,0,0
2024-07-01,974,998,940,954,1635200,1571674700,0,0
2024-07-02,936,973,925,935,1540500,1449117500,0,0
2024-07-03,935,938,884,908,2569800,2318745800,0,0
2024-07-04,910,932,895,895,1409200,1281828400,0,0
2024-07-05,892,913,887,894,1187500,1065806300,0,0
2024-07-08,900,902,835,835,2682300,2312464700,0,0
2024-07-09,835,845,805,818,1842600,1510580600,0,0
2024-07-10,850,870,805,831,2262600,1884125300,0,0
2024-07-11,820,824,780,793,1948100,1549752400,0,0
2024-07-12,778,808,768,798,1493600,1181133600,0,0
2024-07-16,797,798,766,781,1092300,849613900,0,0
2024-07-17,778,802,774,781,970100,762914300,0,0
2024-07-18,780,825,780,790,1414400,1136177000,0,0
2024-07-19,863,863,777,777,2660300,2161360500,0,0
2024-07-22,788,793,708,710,1983200,1457656100,0,0
2024-07-23,707,737,705,710,943300,678489500,0,0
2024-07-24,718,734,693,693,1148500,817792200,0,0
2024-07-25,670,681,655,666,1656000,1101347100,0,0
2024-07-26,663,675,648,659,1290700,851892700,0,0
2024-07-29,646,688,646,688,1101100,733212100,0,0
2024-07-30,681,750,662,716,3016600,2146813700,0,0
2024-07-31,744,806,720,727,4246200,3227850500,0,0
2024-08-01,710,720,654,674,1481500,1007818800,0,0
2024-08-02,636,644,607,613,1474100,920758800,0,0
2024-08-05,513,543,513,513,1899000,981778200,0,1
2024-08-06,533,591,529,566,1781500,1003507500,0,0
2024-08-07,550,610,549,589,1324200,765943700,0,0
2024-08-08,589,668,586,652,1482900,939717400,0,0
2024-08-09,677,682,630,670,969900,637057100,0,0
2024-08-13,683,705,659,689,755800,518150100,0,0
2024-08-14,726,789,720,789,1306300,1010585000,1,0
2024-08-15,800,829,769,791,2569800,2056285300,0,0
2024-08-16,820,855,771,784,1936600,1565906600,0,0
2024-08-19,843,934,840,934,6581200,6044336700,1,0
2024-08-20,988,1044,952,1030,7809800,7820501300,0,0
2024-08-21,1000,1023,972,980,2294600,2283107800,0,0
2024-08-22,968,1010,942,965,2382100,2328238900,0,0
2024-08-23,945,1005,911,964,2097500,2021090600,0,0
2024-08-26,955,1004,948,995,1864300,1820143100,0,0
2024-08-27,1000,1119,982,1106,8118600,8747421800,0,0
2024-08-28,1103,1103,984,985,4780200,4937135400,0,0
2024-08-29,973,1074,971,1060,3928900,4064253600,0,0
2024-08-30,1046,1049,1000,1034,3038200,3112885000,0,0
2024-09-02,1041,1096,1030,1072,3712500,3971765800,0,0
2024-09-03,1090,1100,1026,1093,3499500,3741136300,0,0
2024-09-04,1033,1059,997,1001,2775500,2839430200,0,0
2024-09-05,985,1020,953,954,2507200,2456654700,0,0
2024-09-06,951,968,887,931,2324400,2139006000,0,0
2024-09-09,901,989,884,973,2197400,2073239800,0,0
2024-09-10,966,993,940,946,1755600,1694407300,0,0
2024-09-11,946,949,872,889,1720000,1559327900,0,0
