Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
6395,2021-03-31,2021-04-28,2022-03-31,186040000000,-4196000000,-4683000000,-12987000000,-102.53,,323920000000,145404000000,0.445,1137.0,20448000000,-3731000000,29039000000,102995000000,3.0,,,,,,,,215000000000,4200000000,3400000000,10500000000,82.88
6395,2022-03-31,2021-07-30,,42306000000,791000000,735000000,10651000000,84.07,,326387000000,157318000000,0.478,,,,,,,7.0,,215000000000,4200000000,3400000000,10500000000,82.88,,,,,
6395,2022-03-31,2021-10-29,,98680000000,2476000000,2246000000,11387000000,89.86,,335417000000,158786000000,0.468,,2267000000,-5438000000,4503000000,105633000000,,7.0,,215000000000,4200000000,3400000000,10500000000,82.88,,,,,
6395,2022-03-31,2022-01-28,,139321000000,2302000000,2202000000,11298000000,89.15,,340253000000,157628000000,0.458,,,,,,,7.0,,205000000000,4200000000,4200000000,11000000000,86.77,,,,,
6395,2022-03-31,2022-04-28,2022-12-31,205661000000,5251000000,5454000000,13096000000,103.33,,344719000000,160313000000,0.462,1255.11,17332000000,-7084000000,-471000000,115196000000,7.0,,,,,,,,205000000000,4500000000,3800000000,1900000000,14.99
6395,2022-12-31,2022-08-10,,77658000000,1829000000,1653000000,1884000000,14.86,,352835000000,169060000000,0.476,,,,,,,8.0,,205000000000,4500000000,3800000000,1900000000,14.99,,,,,
6395,2022-12-31,2022-11-14,,131310000000,4440000000,4201000000,1978000000,15.6,,352901000000,169383000000,0.478,,-16043000000,4922000000,-2747000000,105819000000,,8.0,,190000000000,4500000000,3800000000,1900000000,14.98,,,,,
6395,2022-12-31,2023-02-14,2023-12-31,192932000000,7191000000,6540000000,2210000000,17.43,,356693000000,167767000000,0.469,1318.45,-20419000000,4517000000,-5048000000,97990000000,8.0,,,,,,,,270000000000,12000000000,10500000000,5000000000,39.42
6395,2023-12-31,2023-05-15,,64886000000,3527000000,2964000000,847000000,6.68,,357530000000,169019000000,0.471,,,,,,,10.0,,270000000000,12000000000,10500000000,5000000000,39.42,,,,,
6395,2023-12-31,2023-08-10,,133267000000,8797000000,7820000000,3250000000,25.62,,366750000000,176204000000,0.478,,-1755000000,-1367000000,-3924000000,94205000000,,10.0,,275000000000,15000000000,13000000000,5500000000,43.34,,,,,
6395,2023-12-31,2023-11-14,,203922000000,13193000000,11683000000,4937000000,38.92,,379017000000,178502000000,0.469,,,,,,,10.0,,275000000000,15000000000,13000000000,5500000000,43.34,,,,,
6395,2023-12-31,2024-02-14,2024-12-31,280266000000,18349000000,16367000000,7773000000,61.26,,365244000000,181354000000,0.496,1426.38,10121000000,-3983000000,-13253000000,94126000000,19.0,,,,,,,,315000000000,20000000000,17000000000,9500000000,74.85
6395,2024-12-31,2024-05-14,,62460000000,5625000000,4667000000,2014000000,15.87,,371462000000,184077000000,0.495,,,,,,,23.0,,315000000000,20000000000,17000000000,9500000000,74.85,,,,,
6395,2024-12-31,2024-08-09,,141381000000,12283000000,10942000000,5185000000,40.86,,369731000000,189753000000,0.512,,-4710000000,-3152000000,-13479000000,74910000000,,23.0,,315000000000,20000000000,17000000000,9500000000,74.85,,,,,
6395,2024-12-31,2024-11-11,,212689000000,19408000000,17136000000,8779000000,69.13,,350598000000,188021000000,0.536,,,,,,,23.0,,290000000000,23000000000,20000000000,6500000000,51.13,,,,,
6395,2024-12-31,2025-02-14,2025-12-31,291500000000,23778000000,21077000000,6642000000,52.29,,403422000000,188897000000,0.468,1484.92,26000000,-25109000000,21623000000,92574000000,23.0,,,,,,,,340000000000,24000000000,20000000000,15000000000,117.98
6395,2025-12-31,2025-05-09,,80495000000,5392000000,4155000000,3702000000,29.2,,408566000000,187648000000,0.455,,,,,,,36.0,,340000000000,24000000000,20000000000,15000000000,117.98,,,,,
6395,2025-12-31,2025-08-08,,164791000000,8855000000,6426000000,4289000000,33.92,,451450000000,188265000000,0.413,,-5825000000,4870000000,24409000000,117228000000,,36.0,,355000000000,18000000000,14000000000,15000000000,118.88,,,,,
6395,2025-12-31,2025-11-07,,240547000000,11008000000,7857000000,13088000000,103.55,,454350000000,196709000000,0.433,,,,,,,36.0,,355000000000,18000000000,14000000000,15000000000,118.88,,,,,
6395,2025-12-31,2026-02-10,2026-12-31,349477000000,18552000000,15096000000,18298000000,144.78,,458529000000,205946000000,0.449,1629.21,-2407000000,-649000000,-2114000000,81032000000,44.0,,,,,,,,400000000000,25000000000,22000000000,14000000000,110.8
