Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
429A,2026-03-31,2025-11-12,,61771000000,12896000000,,12350000000,133.82,129.93,187368000000,131102000000,0.7,,16278000000,-22776000000,7585000000,28923000000,,54.39,,125291000000,25500000000,,18878000000,197.65,,,,,
429A,2026-03-31,2026-02-12,,96234000000,19925000000,,19003000000,201.57,198.27,216578000000,165260000000,0.763,,25753000000,-39368000000,18344000000,34095000000,,54.39,,125291000000,25500000000,,18878000000,200.23,,,,,
