Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
186A,2024-04-30,2024-06-13,2025-04-30,2852000000,-11555000000,,-9181000000,-101.45,-101.45,24990000000,5401000000,0.216,59.45,-12822000000,-1182000000,4145000000,14196000000,0.0,,,,,,,,,,,,
186A,2025-04-30,2024-09-13,,239000000,-7597000000,,-8579000000,-80.98,-80.98,38366000000,17575000000,0.458,,-6967572000,-171101000,20465428000,27340344000,,0.0,,,,,,,,,,,
186A,2025-04-30,2024-12-13,,725000000,-12121000000,,-12946000000,-116.35,-116.35,39502000000,12991000000,0.329,,-6698930000,-338576000,20754064000,27764447000,,0.0,,8000000000,-17000000000,,-18500000000,-162.31,,,,,
186A,2025-04-30,2025-03-14,,1499000000,-15683000000,,-16324000000,-144.33,-144.33,35852000000,9508000000,0.265,,-10787640000,-451051000,20844536000,23664657000,,0.0,,8000000000,-17000000000,,-18500000000,-162.31,,,,,
186A,2025-04-30,2025-04-22,,,,,,,,,,,,,,,,,,,2300000000,-19500000000,,-22500000000,-197.22,,,,,
186A,2025-04-30,2025-05-08,,1499000000,-15683000000,,-16324000000,-144.33,-144.33,35852000000,9508000000,0.265,,-10787640000,-451051000,20844536000,23664657000,,0.0,,2300000000,-19500000000,,-22500000000,-197.22,,,,,
186A,2025-04-30,2025-06-13,2026-04-30,2456000000,-18755000000,,-21551000000,-188.91,-188.91,33625000000,6126000000,0.182,52.13,-12250000000,-1043000000,20818000000,21300000000,0.0,,,,,,,,,,,,
186A,2026-04-30,2025-09-12,,1250000000,-2376000000,,-1211000000,-9.23,-9.23,41021000000,14585000000,0.356,,-4319858000,-1886399000,10438926000,25810884000,,0.0,,,,,,,,,,,
186A,2026-04-30,2025-12-12,,2619000000,-4748000000,,-2661000000,-19.95,-19.95,36076000000,12628000000,0.35,,-6098058000,-3876778000,8122379000,20021845000,,0.0,,,,,,,,,,,
