Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
4477,2020-12-31,2021-02-16,2021-12-31,8288000000,803000000,747000000,584000000,28.18,26.04,28505000000,16217000000,0.569,739.22,3128000000,-471000000,12419000000,22271000000,0.0,,,,,,,,,,,,
4477,2021-12-31,2021-05-11,,2237000000,13000000,12000000,40000000,0.37,0.34,27737000000,16261000000,0.586,,,,,,,0.0,,,,,,,,,,,
4477,2021-12-31,2021-08-05,,4684000000,-270000000,-273000000,-246000000,-2.24,,28703000000,16042000000,0.559,,756000000,-12000000,12000000,23027000000,,0.0,,,,,,,,,,,
4477,2021-12-31,2021-11-04,,7176000000,-490000000,-494000000,-467000000,-4.24,,29034000000,15822000000,0.545,,,,,,,0.0,,,,,,,,,,,
4477,2021-12-31,2022-02-09,2022-12-31,9931000000,-977000000,-960000000,-1194000000,-10.8,,31991000000,15105000000,0.472,135.48,1782000000,-21000000,21000000,24053000000,0.0,,,,,,,,,,,,
4477,2022-12-31,2022-05-12,,2512000000,-272000000,-267000000,-299000000,-2.68,,28724000000,14812000000,0.516,,,,,,,0.0,,,,,,,,,,,
4477,2022-12-31,2022-08-04,,4807000000,-869000000,-858000000,-921000000,-8.24,,28486000000,14292000000,0.502,,-2245000000,-16000000,2000000,21794000000,,0.0,,,,,,,,,,,
4477,2022-12-31,2022-11-08,,7099000000,-1167000000,-1153000000,-1216000000,-10.88,,29781000000,14000000000,0.47,,,,,,,0.0,,,,,,,,,,,
4477,2022-12-31,2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4477,2022-12-31,2023-02-08,2023-12-31,9739000000,-1508000000,-1495000000,-1732000000,-15.46,,31278000000,13501000000,0.432,118.81,-1706000000,-28000000,26000000,22344000000,0.0,,,,,,,,,,,,
4477,2023-12-31,2023-05-10,,2518000000,-271000000,-269000000,-358000000,-3.15,,31275000000,13160000000,0.421,,,,,,,0.0,,,,,,,,,,,
4477,2023-12-31,2023-08-03,,5360000000,-287000000,-280000000,-372000000,-3.27,,32828000000,13234000000,0.403,,-585000000,-39000000,4000000,21723000000,,0.0,,,,,,,,,,,
4477,2023-12-31,2023-11-07,,8336000000,-420000000,-410000000,-514000000,-4.51,,34497000000,13092000000,0.38,,,,,,,0.0,,11500000000,-1000000000,-1000000000,-1100000000,-9.64,,,,,
4477,2023-12-31,2024-02-08,2024-12-31,11680000000,-425000000,-409000000,-606000000,-5.31,,37297000000,13000000000,0.349,112.87,-80000000,-53000000,16000000,22227000000,0.0,,,,,,,,14700000000,,,,
4477,2024-12-31,2024-05-09,,3591000000,206000000,211000000,213000000,1.85,1.82,39368000000,13212000000,0.336,,,,,,,0.0,,14700000000,0,3000000,7000000,0.06,,,,,
4477,2024-12-31,2024-08-06,,7325000000,508000000,515000000,451000000,3.91,3.82,39476000000,13616000000,0.344,,-521000000,-9000000,4000000,21702000000,,0.0,,15500000000,200000000,201000000,198000000,1.76,,,,,
4477,2024-12-31,2024-11-06,,11297000000,799000000,814000000,687000000,5.96,5.77,42167000000,13892000000,0.327,,,,,,,0.0,,15500000000,200000000,201000000,198000000,1.76,,,,,
4477,2024-12-31,2025-02-14,2025-12-31,15981000000,772000000,796000000,340000000,2.94,2.9,46288000000,13600000000,0.291,115.77,3657000000,-159000000,3000000,25730000000,0.0,,,,,,,,19600000000,1000000000,984000000,1247000000,10.79
4477,2025-12-31,2025-05-08,,4571000000,389000000,412000000,322000000,2.79,2.74,43441000000,13130000000,0.298,,,,,,,0.0,,19600000000,1000000000,984000000,1247000000,10.79,,,,,
4477,2025-12-31,2025-08-05,,9144000000,570000000,579000000,446000000,3.88,3.81,42785000000,13414000000,0.308,,-2099000000,-3382000000,-1014000000,19233000000,,0.0,,19600000000,1000000000,984000000,1247000000,10.79,,,,,
4477,2025-12-31,2025-11-06,,14052000000,1145000000,1174000000,906000000,7.87,7.75,46912000000,14103000000,0.291,,,,,,,4.0,,20836000000,1179000000,1204000000,1441000000,12.53,,,,,
4477,2025-12-31,2026-02-05,,,,,,,,,,,,,,,,,5.0,,20729000000,1686000000,1644000000,1826000000,15.87,,,,,
4477,2025-12-31,2026-02-12,2026-12-31,20729000000,1686000000,1644000000,1826000000,15.87,15.65,57803000000,15119000000,0.253,126.86,3283000000,-3074000000,-1073000000,24865000000,5.0,,,,,,,,28371000000,2270000000,2029000000,1497000000,13.01
