Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
8179,2021-12-31,2021-05-14,,19196000000,-3251000000,-3823000000,-2474000000,-63.76,,113364000000,34515000000,0.303,,-4347000000,1461000000,14796000000,25802000000,,,,,,,,,,,,,
8179,2021-12-31,2021-08-13,,38668000000,-5275000000,-5082000000,-3168000000,-80.23,,109944000000,34299000000,0.311,,-5073000000,2347000000,13251000000,24400000000,,,,,,,,,,,,,
8179,2021-12-31,2021-11-12,,58818000000,-7159000000,-6724000000,-4437000000,-111.72,,107766000000,32712000000,0.304,,-5840000000,2157000000,10563000000,20754000000,,,,82500000000,-7700000000,-6500000000,-5000000000,-126.41,,,,,
8179,2021-12-31,2022-02-04,,,,,,,,,,,,,,,,,,,84000000000,-7400000000,-4500000000,-2900000000,-69.23,,,,,
8179,2021-12-31,2022-02-14,2022-12-31,83975000000,-7366000000,-4498000000,-2873000000,-68.6,,109767000000,33999000000,0.31,640.47,-1886000000,2061000000,9070000000,23120000000,5.0,,,,,,,,104000000000,2800000000,1500000000,400000000,0.24
8179,2022-12-31,2022-05-13,,22144000000,-1033000000,-892000000,-1058000000,-25.6,,115023000000,39117000000,0.34,,808000000,-3192000000,7096000000,27832000000,,,,104000000000,2800000000,1500000000,400000000,0.22,,,,,
8179,2022-12-31,2022-08-05,,,,,,,,,,,,,,,,,,,102000000000,1700000000,1500000000,400000000,1.6,,,,,
8179,2022-12-31,2022-08-10,,47386000000,-739000000,-440000000,-668000000,-18.52,,113457000000,39456000000,0.348,,1982000000,-3120000000,5625000000,27607000000,,,,102000000000,1700000000,1500000000,400000000,1.6,,,,,
8179,2022-12-31,2022-11-10,,74373000000,416000000,780000000,294000000,1.79,,115141000000,41595000000,0.361,,4745000000,-3504000000,5174000000,29535000000,,,,102000000000,1700000000,1500000000,400000000,3.07,,,,,
8179,2022-12-31,2023-02-03,,,,,,,,,,,,,,,,,10.0,,104000000000,2190000000,2150000000,2750000000,52.77,,,,,
8179,2022-12-31,2023-02-14,2023-12-31,104015000000,2192000000,2156000000,2754000000,52.86,51.66,123570000000,44808000000,0.358,833.31,7389000000,-8552000000,3702000000,25660000000,10.0,,,,,,,,131000000000,4400000000,3000000000,2800000000,51.76
8179,2023-12-31,2023-05-11,,31634000000,1617000000,1327000000,975000000,18.53,,124900000000,45115000000,0.357,,2540000000,-639000000,1091000000,28653000000,,15.0,,131000000000,4400000000,3000000000,2800000000,51.72,,,,,
8179,2023-12-31,2023-08-04,,,,,,,,,,,,,,,,,18.0,,134000000000,5200000000,4000000000,3600000000,67.97,,,,,
8179,2023-12-31,2023-08-08,,64568000000,2520000000,2036000000,1481000000,27.52,,124080000000,45731000000,0.364,,5097000000,-1972000000,-513000000,28270000000,,18.0,,134000000000,5200000000,4000000000,3600000000,67.97,,,,,
8179,2023-12-31,2023-11-13,,101755000000,5017000000,4346000000,3077000000,58.65,,125541000000,47681000000,0.376,,9058000000,-4514000000,-2627000000,27576000000,,18.0,,137800000000,6000000000,5000000000,3800000000,72.02,,,,,
8179,2023-12-31,2024-02-14,2024-12-31,138940000000,6074000000,5266000000,4035000000,76.82,,125869000000,47821000000,0.38,905.66,12536000000,-6593000000,-5197000000,26406000000,20.0,,,,,,,,147300000000,6600000000,5700000000,4300000000,87.38
8179,2024-12-31,2024-05-10,,35629000000,1765000000,1704000000,1526000000,31.02,,130780000000,48755000000,0.373,,2580000000,-1579000000,4147000000,31554000000,,28.0,,148000000000,7000000000,6400000000,4800000000,97.53,,,,,
8179,2024-12-31,2024-08-01,,,,,,,,,,,,,,,,,,,149200000000,7200000000,6800000000,5400000000,109.72,,,,,
8179,2024-12-31,2024-08-07,,72633000000,3443000000,3386000000,2968000000,60.32,,125285000000,47544000000,0.379,,4229000000,-4365000000,-1880000000,24389000000,,28.0,,149200000000,7200000000,6800000000,5400000000,109.72,,,,,
8179,2024-12-31,2024-11-11,,112405000000,5623000000,5520000000,4412000000,89.66,,124403000000,48504000000,0.389,,7854000000,-7060000000,-4735000000,22634000000,,28.0,,149200000000,7200000000,6800000000,5400000000,109.71,,,,,
8179,2024-12-31,2025-02-14,2025-12-31,152150000000,7366000000,7315000000,5926000000,120.4,,127738000000,50474000000,0.393,1020.67,10364000000,-9843000000,-7743000000,19361000000,32.0,,,,,,,,166600000000,7800000000,7800000000,4850000000,98.51
8179,2025-12-31,2025-05-09,,38351000000,1595000000,1690000000,959000000,19.48,,131026000000,49565000000,0.377,,3751000000,-2506000000,3445000000,24046000000,,32.0,,166600000000,7800000000,7800000000,4850000000,98.51,,,,,
8179,2025-12-31,2025-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8179,2025-12-31,2025-08-05,,78805000000,3195000000,3356000000,1986000000,40.35,,135716000000,50813000000,0.372,,6564000000,-5295000000,7837000000,28765000000,,32.0,,166600000000,7800000000,7800000000,4850000000,98.5,,,,,
8179,2025-12-31,2025-11-13,,122049000000,5465000000,5610000000,3475000000,70.59,,135966000000,52830000000,0.385,,11824000000,-13902000000,4202000000,21783000000,,32.0,,166600000000,7800000000,7800000000,4850000000,98.5,,,,,
8179,2025-12-31,2026-02-16,2026-12-31,165495000000,7685000000,7917000000,5660000000,57.48,,139763000000,55481000000,0.392,555.58,15778000000,-16664000000,774000000,19566000000,35.0,,,,,,,,174800000000,8950000000,8800000000,5700000000,57.87
