Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
7611,2021-02-28,2021-04-07,2022-02-28,29563000000,-2799000000,-2778000000,-2946000000,-77.58,,25726000000,21916000000,0.852,577.03,-4472000000,-27000000,-1375000000,6925000000,36.0,,,,,,,,,,,,
7611,2022-02-28,2021-07-02,,5935000000,-1211000000,39000000,78000000,2.07,,25298000000,21314000000,0.843,,,,,,,,,30000000000,-2800000000,1300000000,1000000000,26.33,,,,,
7611,2022-02-28,2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7611,2022-02-28,2021-09-30,,11396000000,-2602000000,-508000000,-343000000,-9.03,,24512000000,20890000000,0.852,,,,,,,,,30000000000,-2800000000,1300000000,1000000000,26.33,,,,,
7611,2022-02-28,2021-12-29,,18493000000,-3095000000,1170000000,762000000,20.08,,26325000000,21540000000,0.818,,,,,,,,,27000000000,-3100000000,2700000000,1750000000,46.08,,,,,
7611,2022-02-28,2022-02-21,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,
7611,2022-02-28,2022-04-07,2023-02-28,26402000000,-3523000000,2586000000,1579000000,41.58,,27301000000,22361000000,0.819,588.79,4394000000,-252000000,-1144000000,9922000000,24.0,,,,,,,,37500000000,1800000000,2600000000,1700000000,44.76
7611,2023-02-28,2022-07-04,,8536000000,-13000000,720000000,471000000,12.42,,27908000000,22372000000,0.802,,,,,,,24.0,,37500000000,1800000000,2600000000,1700000000,44.76,,,,,
7611,2023-02-28,2022-10-07,,17606000000,-195000000,1637000000,1033000000,27.2,,28773000000,22931000000,0.797,,,,,,,24.0,,37500000000,400000000,2200000000,1400000000,36.86,,,,,
7611,2023-02-28,2023-01-06,,27569000000,151000000,2018000000,1252000000,32.99,,28800000000,22698000000,0.788,,,,,,,24.0,,37500000000,400000000,2200000000,1400000000,36.86,,,,,
7611,2023-02-28,2023-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7611,2023-02-28,2023-04-12,2024-02-29,38168000000,615000000,2470000000,1519000000,40.01,,29181000000,22974000000,0.787,604.97,4099000000,-3693000000,-917000000,9410000000,24.0,,,,,,,,44000000000,3000000000,2950000000,1850000000,48.72
7611,2024-02-29,2023-04-20,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,
7611,2023-02-28,2023-04-20,2024-02-29,38168000000,615000000,2470000000,1519000000,40.01,,29181000000,22974000000,0.787,604.97,4099000000,-2693000000,-917000000,10410000000,24.0,,,,,,,,44000000000,3000000000,2950000000,1850000000,48.72
7611,2024-02-29,2023-07-04,,11729000000,1220000000,1340000000,910000000,23.99,,29926000000,23420000000,0.783,,,,,,,29.0,,44000000000,3000000000,2950000000,1850000000,48.72,,,,,
7611,2024-02-29,2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7611,2024-02-29,2023-10-06,,23796000000,2402000000,2555000000,1730000000,45.57,,31346000000,24247000000,0.774,,,,,,,29.0,,47000000000,4150000000,4300000000,2900000000,76.36,,,,,
7611,2024-02-29,2024-01-05,,36095000000,3643000000,3778000000,2549000000,67.13,,32066000000,24424000000,0.762,,,,,,,35.0,,47000000000,4150000000,4300000000,2900000000,76.36,,,,,
7611,2024-02-29,2024-01-05,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,
7611,2024-02-29,2024-04-12,2025-02-28,48772000000,4637000000,4756000000,3233000000,85.15,,33264000000,25113000000,0.755,661.36,5960000000,-2309000000,-1108000000,12952000000,35.0,,,,,,,,52000000000,5200000000,5200000000,3500000000,92.17
7611,2025-02-28,2024-07-05,,13350000000,1471000000,1489000000,992000000,26.13,,33008000000,25435000000,0.771,,,,,,,36.0,,52000000000,5200000000,5200000000,3500000000,92.17,,,,,
7611,2025-02-28,2024-10-04,,26881000000,2780000000,2824000000,1887000000,49.72,,34470000000,26324000000,0.764,,,,,,,36.0,,52000000000,5200000000,5200000000,3500000000,92.17,,,,,
7611,2025-02-28,2025-01-06,,40964000000,4043000000,4129000000,2753000000,72.51,,34883000000,26514000000,0.76,,,,,,,36.0,,52000000000,5200000000,5200000000,3500000000,92.17,,,,,
7611,2025-02-28,2025-01-22,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,
7611,2025-02-28,2025-04-11,2026-02-28,55629000000,5514000000,5652000000,4092000000,107.91,,34439000000,25861000000,0.751,693.63,5364000000,-1472000000,-3367000000,13477000000,44.0,,,,,,,,60000000000,6000000000,6000000000,4100000000,109.97
7611,2025-02-28,2025-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7611,2025-02-28,2025-04-11,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,
7611,2026-02-28,2025-07-04,,15261000000,1871000000,1870000000,1266000000,34.45,,31025000000,22157000000,0.714,,,,,,,44.0,,60000000000,6000000000,6000000000,4100000000,109.97,,,,,
7611,2026-02-28,2025-10-06,,30754000000,3663000000,3680000000,2490000000,68.45,,32532000000,23402000000,0.719,,,,,,,46.0,,60000000000,6000000000,6000000000,4100000000,109.97,,,,,
7611,2026-02-28,2025-10-06,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,
7611,2026-02-28,2026-01-06,,46174000000,5285000000,5302000000,3560000000,98.21,,32783000000,23661000000,0.722,,,,,,,46.0,,60000000000,6000000000,6000000000,4100000000,109.97,,,,,
