Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
7752,2021-03-31,2021-05-07,2022-03-31,1682069000000,-45429000000,,-32730000000,-45.2,-45.2,1887868000000,923852000000,0.487,1281.29,126962000000,-63559000000,-4085000000,330344000000,15.0,,,,,,,,1910000000000,50000000000,,35430000000,52.52
7752,2022-03-31,2021-08-04,,424804000000,5666000000,,4787000000,6.77,6.77,1835368000000,902949000000,0.49,,47867000000,-14088000000,-43030000000,328670000000,,26.0,,1910000000000,50000000000,,35430000000,52.52,,,,,
7752,2022-03-31,2021-11-04,,843463000000,13100000000,,11157000000,16.07,16.06,1780831000000,872201000000,0.488,,40747000000,-29879000000,-73346000000,275814000000,,26.0,,1910000000000,50000000000,,35430000000,52.52,,,,,
7752,2022-03-31,2022-02-04,,1276195000000,25709000000,,23186000000,34.07,34.06,1760503000000,853894000000,0.483,,38603000000,-33994000000,-123524000000,224590000000,,26.0,,1910000000000,50000000000,,35430000000,52.52,,,,,
7752,2022-03-31,2022-05-10,2023-03-31,1758587000000,40052000000,,30371000000,45.35,45.34,1853254000000,905825000000,0.487,1416.08,82462000000,-59355000000,-131685000000,234020000000,26.0,,,,,,,,2050000000000,90000000000,,63000000000,102.11
7752,2023-03-31,2022-08-03,,459341000000,9626000000,,7591000000,11.98,11.98,1930789000000,937257000000,0.483,,19847000000,-14510000000,-7039000000,252181000000,,34.0,,2050000000000,90000000000,,63000000000,102.11,,,,,
7752,2023-03-31,2022-11-04,,973536000000,23448000000,,14914000000,23.87,23.87,2060087000000,935048000000,0.445,,-3715000000,-81729000000,44080000000,214647000000,,34.0,,2100000000000,85000000000,,57000000000,92.4,,,,,
7752,2023-03-31,2023-02-07,,1528608000000,39608000000,,27438000000,44.29,44.28,2039598000000,903710000000,0.434,,6468000000,-104155000000,38484000000,193324000000,,34.0,,2100000000000,85000000000,,57000000000,92.4,,,,,
7752,2023-03-31,2023-05-08,2024-03-31,2134180000000,78740000000,,54367000000,88.13,88.1,2149956000000,958082000000,0.433,1529.46,66708000000,-133939000000,35454000000,210884000000,34.0,,,,,,,,2250000000000,70000000000,,50000000000,82.09
7752,2024-03-31,2023-08-08,,534601000000,10171000000,,8795000000,14.44,14.43,2213776000000,1011130000000,0.445,,34478000000,-31030000000,-42422000000,192464000000,,36.0,,2250000000000,70000000000,,50000000000,82.09,,,,,
7752,2024-03-31,2023-11-08,,1112590000000,19561000000,,15614000000,25.63,25.62,2210788000000,1030252000000,0.454,,31401000000,-50373000000,-49323000000,162384000000,,36.0,,2330000000000,70000000000,,50000000000,82.09,,,,,
7752,2024-03-31,2024-02-06,,1697688000000,37158000000,,30277000000,49.71,49.69,2207785000000,1013670000000,0.447,,62235000000,-70890000000,-39225000000,181548000000,,36.0,,2300000000000,60000000000,,44000000000,72.24,,,,,
7752,2024-03-31,2024-05-07,2025-03-31,2348987000000,62023000000,,44176000000,72.58,72.55,2286175000000,1065127000000,0.454,1722.07,125617000000,-97822000000,-82922000000,169639000000,36.0,,,,,,,,2500000000000,70000000000,,48000000000,81.42
7752,2024-03-31,2024-05-14,2025-03-31,2348987000000,62023000000,,44176000000,72.58,72.55,2286175000000,1065127000000,0.454,1722.07,125617000000,-97822000000,-82922000000,169639000000,36.0,,,,,,,,2500000000000,70000000000,,48000000000,81.42
7752,2025-03-31,2024-08-06,,574379000000,6332000000,,7798000000,13.03,13.02,2329640000000,1096805000000,0.46,,55128000000,-23606000000,-31940000000,184437000000,,38.0,,2500000000000,70000000000,,48000000000,81.42,,,,,
7752,2025-03-31,2024-11-08,,1202588000000,6809000000,,9268000000,15.61,15.59,2306503000000,1032784000000,0.429,,52206000000,-27290000000,6702000000,204993000000,,38.0,,2550000000000,52000000000,,38000000000,64.78,,,,,
7752,2025-03-31,2024-11-25,,,,,,,,,,,,,,,,,,,2550000000000,61000000000,,44500000000,75.86,,,,,
7752,2025-03-31,2025-02-13,,1835404000000,34556000000,,27854000000,47.17,47.13,2395370000000,1068432000000,0.427,,71768000000,-55285000000,-15318000000,185810000000,,38.0,,2550000000000,61000000000,,44500000000,76.04,,,,,
7752,2025-03-31,2025-05-14,2026-03-31,2527876000000,63829000000,,45709000000,78.11,78.04,2357118000000,1054750000000,0.437,1809.9,136877000000,-79361000000,-45568000000,181862000000,38.0,,,,,,,,2560000000000,80000000000,,56000000000,98.39
7752,2026-03-31,2025-08-07,,580798000000,12642000000,,9655000000,16.96,16.94,2315813000000,1059075000000,0.447,,22679000000,-15898000000,-41590000000,158081000000,,40.0,,2560000000000,80000000000,,56000000000,98.39,,,,,
7752,2026-03-31,2025-11-07,,1222451000000,35448000000,,24577000000,43.18,43.12,2403256000000,1100217000000,0.448,,29441000000,-35763000000,-10700000000,176998000000,,40.0,,2560000000000,80000000000,,56000000000,98.39,,,,,
7752,2026-03-31,2026-02-05,,1882310000000,70023000000,,46844000000,82.3,82.18,2518061000000,1171850000000,0.453,,82342000000,-47227000000,-56085000000,180949000000,,40.0,,2600000000000,90000000000,,61000000000,107.16,,,,,
