Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
4544,2021-03-31,2021-05-14,2022-03-31,223016000000,25392000000,25458000000,17468000000,306.38,306.32,252751000000,115298000000,0.456,2020.01,35588000000,-28273000000,-1566000000,42950000000,144.0,,,,,,,,242000000000,25500000000,25500000000,16500000000,289.34
4544,2022-03-31,2021-08-10,,63492000000,12227000000,11929000000,8343000000,146.3,146.23,250211000000,118460000000,0.473,2075.94,5646000000,-3437000000,-8023000000,37250000000,,125.0,,249000000000,30000000000,28000000000,17500000000,306.87,,,,,
4544,2022-03-31,2021-11-09,,133739000000,26951000000,26745000000,19519000000,342.23,342.1,271518000000,130863000000,0.482,2293.08,20856000000,-12788000000,-9289000000,41809000000,,125.0,,254700000000,35500000000,33700000000,23500000000,411.97,,,,,
4544,2022-03-31,2022-02-08,,197881000000,36171000000,35484000000,25518000000,447.68,447.55,276984000000,133591000000,0.482,2348.52,38366000000,-19171000000,-16089000000,46226000000,,125.0,,267300000000,44000000000,42500000000,27000000000,473.92,,,,,
4544,2022-03-31,2022-05-12,2023-03-31,272944000000,50490000000,47422000000,29599000000,519.55,519.42,286587000000,140178000000,0.489,2463.33,55229000000,-30862000000,-21725000000,46479000000,125.0,,,,,,,,254000000000,21000000000,18000000000,12500000000,219.77
4544,2023-03-31,2022-08-09,,65331000000,8580000000,8455000000,5587000000,98.25,98.24,278275000000,146002000000,0.524,2565.64,6092000000,-7289000000,-6442000000,39727000000,,125.0,,254000000000,21000000000,18000000000,12500000000,219.77,,,,,
4544,2023-03-31,2022-11-09,,134081000000,17684000000,17795000000,15553000000,273.42,273.38,285933000000,157301000000,0.55,2762.86,15760000000,-18668000000,-7432000000,37275000000,,125.0,,260000000000,23000000000,20800000000,15800000000,277.69,,,,,
4544,2023-03-31,2023-02-08,,200963000000,23650000000,23175000000,18789000000,330.26,330.22,280336000000,153182000000,0.546,2690.41,19185000000,-24859000000,-10854000000,30480000000,,125.0,,263000000000,26000000000,23900000000,17400000000,305.81,,,,,
4544,2023-03-31,2023-05-12,2024-03-31,260908000000,23381000000,22010000000,15676000000,275.52,275.5,297924000000,150047000000,0.503,2635.26,32535000000,-29583000000,-5757000000,44185000000,125.0,,,,,,,,245000000000,14000000000,12000000000,6000000000,105.43
4544,2024-03-31,2023-08-08,,56620000000,-1711000000,-1468000000,-1120000000,-19.67,,289590000000,149787000000,0.517,2623.9,-6200000000,-3950000000,-1671000000,32735000000,,125.0,,245000000000,14000000000,12000000000,6000000000,105.2,,,,,
4544,2024-03-31,2023-11-09,,116543000000,-1569000000,-1571000000,-1822000000,-32.0,,284578000000,150130000000,0.527,2640.89,5522000000,-7272000000,-6055000000,37096000000,,125.0,,240000000000,4000000000,2500000000,0,0.0,,,,,
4544,2024-03-31,2024-02-09,,177511000000,-1147000000,-2863000000,-3345000000,-58.78,,284076000000,143171000000,0.504,2518.3,9375000000,-9159000000,-4575000000,40402000000,,125.0,,240000000000,4000000000,2500000000,0,0.0,,,,,
4544,2024-03-31,2024-04-26,,,,,,,,,,,,,,,,,,,236900000000,-4100000000,-7100000000,-7400000000,-130.08,,,,,
4544,2024-03-31,2024-05-10,2025-03-31,236950000000,-4043000000,-7241000000,-7553000000,-132.77,,290849000000,142505000000,0.49,2506.5,16551000000,-16050000000,-5782000000,39946000000,125.0,,,,,,,,241000000000,10000000000,9500000000,7000000000,123.2
4544,2025-03-31,2024-08-08,,59467000000,622000000,641000000,175000000,3.08,,284891000000,143333000000,0.503,2521.02,2227000000,-6965000000,-4611000000,30889000000,,125.0,,241000000000,10000000000,9500000000,7000000000,123.2,,,,,
4544,2025-03-31,2024-11-08,,119987000000,956000000,-1257000000,-821000000,-14.47,,291371000000,136080000000,0.467,2393.33,6668000000,-9753000000,10666000000,47017000000,,125.0,,241000000000,10000000000,8500000000,5000000000,88.0,,,,,
4544,2025-03-31,2025-02-07,,182047000000,2657000000,4289000000,2794000000,49.18,,285914000000,138993000000,0.485,2440.8,13104000000,-11812000000,-4049000000,37348000000,,125.0,,241000000000,4500000000,6000000000,3000000000,52.8,,,,,
4544,2025-03-31,2025-05-15,2026-03-31,243025000000,2640000000,4742000000,2761000000,48.6,,279582000000,137295000000,0.49,2411.4,21964000000,-15958000000,-5298000000,40884000000,125.0,,,,,,,,252000000000,8000000000,6000000000,5500000000,96.8
4544,2025-03-31,2025-05-14,,,,,,,,,,,,,,,,,,,243000000000,2600000000,4700000000,2700000000,47.52,,,,,
4544,2026-03-31,2025-08-08,,61395000000,870000000,-485000000,-1197000000,-21.08,,271165000000,132002000000,0.486,2318.83,524000000,-684000000,-4652000000,36054000000,,125.0,,252000000000,8000000000,6000000000,5500000000,96.8,,,,,
4544,2026-03-31,2025-09-25,,,,,,,,,,,,,,,,,,,252000000000,8000000000,6000000000,7000000000,124.69,,,,,
4544,2026-03-31,2025-11-11,,124392000000,2326000000,305000000,205000000,3.61,3.61,274018000000,135129000000,0.492,2374.29,6225000000,-2024000000,-5824000000,39563000000,,125.0,,252000000000,8000000000,6000000000,7000000000,124.68,,,,,
4544,2026-03-31,2026-02-09,,186729000000,4177000000,1440000000,5604000000,99.43,99.34,272918000000,135110000000,0.494,2431.72,12012000000,9733000000,-15427000000,47841000000,,125.0,,250000000000,6000000000,4000000000,7000000000,124.66,,,,,
4544,2026-03-31,2026-02-09,,,,,,,,,,,,,,,,,,,250000000000,6000000000,4000000000,7000000000,124.66,,,,,
