Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
215A,2024-10-31,2024-09-12,,19025000000,2793000000,2472000000,1466000000,15.42,13.7,22508000000,7682000000,0.34,,,,,,,0.0,,27556000000,4091000000,3623000000,2253000000,23.69,,,,,
215A,2024-10-31,2024-12-12,2025-10-31,26880000000,4247000000,3924000000,2797000000,29.31,25.63,26575000000,9095000000,0.342,93.47,1183000000,-284000000,3343000000,12238000000,0.0,,,,,,,,,,,,
215A,2025-10-31,2025-03-13,,8642000000,1413000000,1392000000,1308000000,13.44,12.29,30979000000,10423000000,0.336,,,,,,,0.0,,,,,,,,,,,
215A,2025-10-31,2025-06-12,,16460000000,3264000000,3222000000,2564000000,26.08,23.72,30399000000,11761000000,0.386,,551909000,-219279000,2123922000,14695422000,,0.0,,,,,,,,,,,
215A,2025-10-31,2025-09-11,,24827000000,5097000000,5035000000,3821000000,38.66,35.0,29623000000,13035000000,0.439,,,,,,,0.0,,,,,,,,,,,
215A,2025-10-31,2025-12-11,2026-10-31,34289000000,6747000000,6670000000,5310000000,53.53,49.59,33609000000,14540000000,0.432,144.74,2674000000,-1280000000,581000000,14215000000,0.0,,,,,,,,,,,,
215A,2026-04-30,2025-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
