Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
4045,2021-12-31,2021-04-28,,35953000000,4687000000,5182000000,3656000000,28.54,,250742000000,202726000000,0.79,,,,,,,30.0,,143000000000,14000000000,14800000000,10400000000,81.99,,,,,
4045,2021-12-31,2021-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045,2021-12-31,2021-07-30,,74164000000,9021000000,9840000000,7015000000,54.76,,258979000000,206922000000,0.781,,13591000000,-13283000000,-2276000000,42135000000,,34.0,,154000000000,18000000000,19000000000,13000000000,102.17,,,,,
4045,2021-12-31,2021-10-29,,113395000000,13611000000,14426000000,10661000000,83.35,,258052000000,207259000000,0.785,,,,,,,34.0,,154000000000,18000000000,19000000000,13000000000,102.17,,,,,
4045,2021-12-31,2022-02-10,2022-12-31,156313000000,17676000000,18983000000,13771000000,108.14,,258955000000,206612000000,0.779,1613.9,21219000000,-10239000000,-8644000000,46504000000,36.0,,,,,,,,153800000000,18000000000,19000000000,13500000000,109.22
4045,2021-12-31,2022-01-31,,,,,,,,,,,,,,,,,36.0,,156300000000,17600000000,18900000000,13700000000,108.14,,,,,
4045,2022-12-31,2022-04-28,,37750000000,4109000000,4654000000,4015000000,32.17,,258643000000,208579000000,0.788,,,,,,,36.0,,153800000000,18000000000,19000000000,13500000000,109.22,,,,,
4045,2022-12-31,2022-07-29,,77977000000,7891000000,9387000000,7391000000,59.36,,267870000000,211296000000,0.77,,11190000000,-9270000000,-6147000000,42980000000,,36.0,,160000000000,17000000000,18500000000,13000000000,105.38,,,,,
4045,2022-12-31,2022-10-31,,118717000000,12054000000,13773000000,10294000000,83.05,,263348000000,210614000000,0.781,,,,,,,36.0,,160000000000,16000000000,17500000000,13000000000,105.44,,,,,
4045,2022-12-31,2023-02-10,2023-12-31,160825000000,14382000000,16446000000,12494000000,101.31,,265135000000,210807000000,0.777,1700.75,10988000000,-3579000000,-9464000000,44839000000,36.0,,,,,,,,178800000000,14000000000,14800000000,10600000000,89.33
4045,2023-12-31,2023-04-28,,38198000000,2587000000,2974000000,2185000000,18.18,,256434000000,204938000000,0.795,,,,,,,36.0,,178800000000,14000000000,14800000000,10600000000,89.33,,,,,
4045,2023-12-31,2023-07-31,,76947000000,4746000000,6172000000,5469000000,45.71,,266078000000,210711000000,0.788,,13607000000,-4454000000,-13172000000,41089000000,,40.0,,162400000000,10500000000,12000000000,10300000000,87.01,,,,,
4045,2023-12-31,2023-10-31,,116149000000,8088000000,9672000000,8175000000,68.66,,264236000000,210585000000,0.793,,,,,,,40.0,,162400000000,10500000000,12000000000,10300000000,87.01,,,,,
4045,2023-12-31,2024-01-31,,,,,,,,,,,,,,,,,53.0,,159400000000,12500000000,14500000000,12200000000,102.95,,,,,
4045,2023-12-31,2024-02-13,2024-12-31,159371000000,12499000000,14503000000,12179000000,102.78,,272285000000,212518000000,0.777,1816.1,21638000000,-3528000000,-15544000000,47636000000,53.0,,,,,,,,168300000000,14000000000,15200000000,11300000000,99.43
4045,2024-12-31,2024-04-26,,39014000000,3552000000,4027000000,2717000000,23.6,,271534000000,211728000000,0.776,,,,,,,58.0,,168300000000,14000000000,15200000000,11300000000,99.43,,,,,
4045,2024-12-31,2024-07-31,,81571000000,7323000000,8758000000,7041000000,61.52,,280939000000,216991000000,0.769,,14255000000,-10062000000,-8990000000,43675000000,,60.0,,170000000000,15500000000,17500000000,12800000000,112.77,,,,,
4045,2024-12-31,2024-10-31,,123363000000,10762000000,12142000000,10506000000,92.15,,269093000000,210470000000,0.778,,,,,,,60.0,,170000000000,15500000000,17500000000,12800000000,112.77,,,,,
4045,2024-12-31,2025-02-13,2025-12-31,167594000000,14233000000,15993000000,11877000000,104.56,,278020000000,213668000000,0.765,1897.6,20183000000,-13594000000,-14507000000,40433000000,60.0,,,,,,,,165000000000,15000000000,16100000000,13000000000,119.0
4045,2025-12-31,2025-04-28,,39822000000,3363000000,3193000000,2000000000,18.01,,264857000000,207718000000,0.78,,,,,,,65.0,,165000000000,15000000000,16100000000,13000000000,119.0,,,,,
4045,2025-12-31,2025-07-31,,80344000000,7018000000,7497000000,5715000000,51.76,,269837000000,210643000000,0.777,,16678000000,-17313000000,-8712000000,30534000000,,65.0,,162500000000,14000000000,14800000000,12200000000,111.67,,,,,
4045,2025-12-31,2025-10-31,,119863000000,10607000000,11149000000,8002000000,72.99,,275972000000,209349000000,0.755,,,,,,,65.0,,162500000000,14000000000,14800000000,12200000000,111.67,,,,,
4045,2025-12-31,2026-02-12,2026-12-31,162312000000,14180000000,15067000000,12766000000,117.02,,289105000000,215944000000,0.743,2002.2,22294000000,-29635000000,-4495000000,28763000000,65.0,,,,,,,,167000000000,14500000000,15100000000,11500000000,108.56
