Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
141A,2024-06-30,2024-05-14,,537217000000,15397000000,16167000000,9494000000,96.72,95.71,275377000000,110421000000,0.392,,,,,,,15.0,,711067000000,18575000000,19045000000,10774000000,104.26,,,,,
141A,2024-06-30,2024-08-13,2025-06-30,717948000000,19161000000,19789000000,11439000000,109.77,108.79,283627000000,118187000000,0.408,948.64,59497000000,-26005000000,34503000000,91947000000,15.0,,,,,,,,808866000000,22986000000,23810000000,13756000000,112.46
141A,2025-06-30,2024-11-13,,195834000000,4931000000,5266000000,3160000000,25.91,25.69,255301000000,119337000000,0.457,,,,,,,16.0,,808866000000,22986000000,23810000000,13756000000,112.46,,,,,
141A,2025-06-30,2025-02-13,,403741000000,9700000000,10624000000,6132000000,50.27,49.86,314627000000,122705000000,0.381,,25506000000,-16067000000,-3687000000,97696000000,,16.0,,808866000000,22986000000,23810000000,13756000000,112.46,,,,,
141A,2025-06-30,2025-05-14,,600037000000,13464000000,14493000000,8374000000,68.61,68.08,271070000000,125501000000,0.453,,,,,,,16.0,,802900000000,19200000000,20400000000,10400000000,85.16,,,,,
141A,2025-06-30,2025-08-13,2026-06-30,803829000000,21106000000,22200000000,11752000000,96.23,95.52,300283000000,129028000000,0.42,1031.3,-4446000000,-35892000000,20770000000,72325000000,16.0,,,,,,,,1322500000000,25400000000,13900000000,500000000,4.09
141A,2026-06-30,2025-11-13,,326617000000,5140000000,3247000000,-979000000,-8.01,,752494000000,126349000000,0.164,,,,,,,16.0,,1322500000000,25400000000,13900000000,500000000,4.09,,,,,
141A,2026-06-30,2026-02-12,,674117000000,16677000000,14462000000,4057000000,33.17,32.97,850466000000,131723000000,0.151,,113669000000,-379592000000,309917000000,116403000000,,16.0,,1322500000000,25400000000,13900000000,500000000,4.09,,,,,
