Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
4848,2021-12-31,2021-05-14,,10815000000,1567000000,1556000000,1052000000,28.73,28.56,23700000000,17310000000,0.69,,,,,,,42.0,,45400000000,6200000000,6230000000,4117000000,112.5,,,,,
4848,2021-12-31,2021-08-06,,23717000000,3570000000,3585000000,2359000000,64.59,64.22,25196000000,18677000000,0.701,,1527000000,-29000000,-1403000000,13405000000,,43.0,,47840000000,7000000000,7040000000,4645000000,127.32,,,,,
4848,2021-12-31,2021-11-05,,38076000000,5804000000,5827000000,3840000000,105.2,104.68,26631000000,19468000000,0.692,,,,,,,44.0,,51100000000,7550000000,7570000000,5024000000,137.68,,,,,
4848,2021-12-31,2022-02-10,2022-12-31,52366000000,7592000000,7624000000,5012000000,137.34,136.7,29484000000,20579000000,0.662,535.4,6368000000,-99000000,-2168000000,17410000000,44.0,,,,,,,,54730000000,8000000000,8030000000,5316000000,147.49
4848,2022-12-31,2022-05-13,,15271000000,2448000000,2485000000,1727000000,47.49,47.28,28732000000,20618000000,0.681,,,,,,,46.0,,54730000000,8000000000,8030000000,5316000000,147.49,,,,,
4848,2022-12-31,2022-08-12,,30802000000,4838000000,4903000000,3319000000,91.61,91.13,30103000000,22350000000,0.705,,1452000000,-754000000,-1747000000,16361000000,,55.0,,61000000000,9200000000,9260000000,6173000000,170.7,,,,,
4848,2022-12-31,2022-11-11,,47259000000,7467000000,7534000000,5090000000,140.66,139.92,31333000000,23366000000,0.709,,,,,,,58.0,,62500000000,9700000000,9710000000,6521000000,180.33,,,,,
4848,2022-12-31,2023-02-10,2023-12-31,64645000000,9823000000,9884000000,6622000000,183.11,182.14,35604000000,24928000000,0.667,657.21,6796000000,-958000000,-2622000000,20626000000,58.0,,,,,,,,66260000000,10000000000,10000000000,6668000000,186.51
4848,2023-12-31,2023-05-12,,15963000000,2382000000,2393000000,1578000000,43.71,43.47,34342000000,25330000000,0.701,,,,,,,59.0,,66260000000,10000000000,10000000000,6668000000,186.51,,,,,
4848,2023-12-31,2023-08-10,,33122000000,4596000000,4566000000,3201000000,89.21,88.73,35563000000,25863000000,0.691,,1661000000,-5403000000,-2563000000,14321000000,,59.0,,66260000000,10000000000,10000000000,6668000000,186.51,,,,,
4848,2023-12-31,2023-11-10,,50373000000,6613000000,6590000000,4566000000,127.54,126.83,36386000000,26227000000,0.684,,,,,,,59.0,,67200000000,8400000000,8400000000,5735000000,160.59,,,,,
4848,2023-12-31,2024-02-09,2024-12-31,68974000000,8658000000,8686000000,5889000000,164.86,163.93,38977000000,26785000000,0.652,721.42,5163000000,-6366000000,-4954000000,14468000000,61.0,,,,,,,,70500000000,7200000000,7233000000,5045000000,143.29
4848,2024-12-31,2024-05-10,,17133000000,2356000000,2332000000,2202000000,62.55,62.21,41221000000,27248000000,0.643,,,,,,,62.0,,70500000000,7200000000,7233000000,5045000000,143.29,,,,,
4848,2024-12-31,2024-08-09,,33657000000,4264000000,4321000000,3525000000,100.1,99.54,40734000000,28634000000,0.685,,4410000000,449000000,-1130000000,18197000000,,62.0,,70500000000,7200000000,7233000000,5045000000,143.29,,,,,
4848,2024-12-31,2024-11-08,,50520000000,5223000000,5324000000,4140000000,117.57,116.88,38332000000,27456000000,0.71,,,,,,,62.0,,70500000000,7200000000,7233000000,5045000000,143.29,,,,,
4848,2024-12-31,2025-02-14,2025-12-31,68556000000,7133000000,7312000000,5493000000,155.99,155.03,41468000000,28869000000,0.69,812.65,5758000000,-470000000,-2225000000,17531000000,62.0,,,,,,,,73020000000,8325000000,8529000000,5482000000,157.53
4848,2024-12-31,2025-03-28,2025-12-31,68556000000,7133000000,7312000000,5493000000,155.99,155.03,41468000000,28869000000,0.69,812.65,5758000000,175000000,-2870000000,17531000000,62.0,,,,,,,,73020000000,8325000000,8529000000,5482000000,157.53
4848,2025-12-31,2025-05-09,,16625000000,2084000000,2107000000,1363000000,38.81,38.56,40640000000,28537000000,0.696,,,,,,,63.0,,73020000000,8325000000,8529000000,5482000000,157.53,,,,,
4848,2025-12-31,2025-08-08,,34722000000,4184000000,4260000000,2842000000,81.18,80.75,42825000000,29943000000,0.694,,35000000,-3526000000,-1689000000,12353000000,,63.0,,73020000000,8325000000,8529000000,5482000000,157.53,,,,,
4848,2025-12-31,2025-11-07,,53481000000,6093000000,6189000000,4070000000,116.38,115.81,46606000000,30132000000,0.642,,,,,,,63.0,,73020000000,8325000000,8529000000,5482000000,157.53,,,,,
4848,2025-12-31,2026-02-13,2026-12-31,77227000000,7915000000,7778000000,4784000000,136.84,136.18,58207000000,32654000000,0.527,878.03,1356000000,-6037000000,6159000000,21029000000,63.0,,,,,,,,104700000000,8700000000,8780000000,5431000000,156.06
