Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
1801,2021-03-31,2021-05-14,2022-03-31,1480141000000,130516000000,135937000000,92554000000,442.66,,1870622000000,844420000000,0.449,4084.81,67494000000,-18683000000,-37342000000,494274000000,130.0,,,,,,,,1640000000000,90000000000,93000000000,63000000000,308.69
1801,2022-03-31,2021-08-05,,283237000000,3387000000,5879000000,4342000000,21.11,,1772441000000,825626000000,0.464,,,,,,,130.0,,1640000000000,90000000000,93000000000,63000000000,308.72,,,,,
1801,2022-03-31,2021-11-09,,628135000000,24751000000,28334000000,19593000000,95.58,,1768384000000,841981000000,0.474,,-295000000,-11631000000,-34537000000,448455000000,,130.0,,1640000000000,90000000000,93000000000,63000000000,309.77,,,,,
1801,2022-03-31,2022-02-08,,1005967000000,51810000000,58555000000,40542000000,198.42,,1786480000000,826422000000,0.46,,,,,,,130.0,,1640000000000,90000000000,93000000000,63000000000,309.42,,,,,
1801,2022-03-31,2022-05-13,2023-03-31,1543240000000,96077000000,103247000000,71436000000,350.88,,1956200000000,872835000000,0.444,4335.78,80507000000,-37680000000,-41863000000,496760000000,130.0,,,,,,,,1800000000000,97000000000,100000000000,67000000000,346.56
1801,2023-03-31,2022-08-05,,329537000000,6080000000,9630000000,6387000000,31.91,,1862689000000,858136000000,0.458,,,,,,,130.0,,1800000000000,97000000000,100000000000,67000000000,342.7,,,,,
1801,2023-03-31,2022-11-11,,718541000000,22413000000,27728000000,18518000000,93.2,,1833960000000,859700000000,0.466,,-105750000000,-6055000000,-65325000000,322778000000,,130.0,,1770000000000,97000000000,100000000000,67000000000,343.33,,,,,
1801,2023-03-31,2023-02-08,,1104584000000,41907000000,48984000000,32889000000,166.9,,1883535000000,838974000000,0.443,,,,,,,130.0,,1770000000000,97000000000,100000000000,67000000000,342.91,,,,,
1801,2023-03-31,2023-04-17,,,,,,,,,,,,,,,,,,,1642000000000,54700000000,63100000000,47100000000,241.11,,,,,
1801,2023-03-31,2023-05-12,2024-03-31,1642712000000,54740000000,63125000000,47124000000,241.24,,2016717000000,833944000000,0.411,4402.01,30101000000,-14058000000,-98668000000,415863000000,130.0,,,,,,,,1760000000000,64000000000,67000000000,45000000000,242.03
1801,2024-03-31,2023-08-07,,328914000000,-8040000000,-4427000000,-2278000000,-12.1,,1952870000000,841849000000,0.429,,,,,,,130.0,,1760000000000,64000000000,67000000000,45000000000,241.03,,,,,
1801,2024-03-31,2023-11-13,,738133000000,13069000000,18306000000,14873000000,79.21,,1998518000000,861953000000,0.429,,-42496000000,-19572000000,-19385000000,338935000000,,130.0,,1690000000000,64000000000,67000000000,47000000000,251.81,,,,,
1801,2024-03-31,2024-02-08,,1146324000000,17512000000,25093000000,19759000000,105.53,,2120642000000,881887000000,0.402,,,,,,,130.0,,1690000000000,64000000000,67000000000,47000000000,251.77,,,,,
1801,2024-03-31,2024-04-26,,,,,,,,,,,,,,,,,,,1765000000000,26400000000,38900000000,40200000000,215.36,,,,,
1801,2024-03-31,2024-05-13,2025-03-31,1765023000000,26480000000,38910000000,40272000000,215.75,,2583641000000,961000000000,0.36,5039.98,40611000000,-138747000000,109392000000,430754000000,130.0,,,,,,,,1990000000000,87000000000,90000000000,65000000000,355.08
1801,2025-03-31,2024-08-09,,457064000000,18790000000,28107000000,23356000000,126.73,,2477519000000,945889000000,0.369,,,,,,,130.0,,1990000000000,87000000000,90000000000,65000000000,354.66,,,,,
1801,2025-03-31,2024-11-07,,952298000000,40533000000,49748000000,44849000000,243.99,,2365023000000,948688000000,0.387,,-108323000000,-35702000000,-45979000000,243183000000,,130.0,,1990000000000,87000000000,97000000000,83000000000,458.83,,,,,
1801,2025-03-31,2025-02-07,,1527540000000,79958000000,92573000000,83770000000,457.17,,2375170000000,922433000000,0.374,,,,,,,130.0,,1990000000000,87000000000,97000000000,83000000000,456.96,,,,,
1801,2025-03-31,2025-04-23,,,,,,,,,,,,,,,,,210.0,,2154000000000,120100000000,134500000000,123800000000,682.64,,,,,
1801,2025-03-31,2025-05-13,2026-03-31,2154223000000,120160000000,134505000000,123824000000,682.78,,2428837000000,900699000000,0.357,5041.43,-13841000000,10531000000,-133769000000,295963000000,210.0,,,,,,,,1960000000000,101000000000,105000000000,80000000000,487.61
1801,2026-03-31,2025-08-08,,440339000000,39287000000,41145000000,29501000000,173.42,,2214042000000,875045000000,0.38,,,,,,,150.0,,1960000000000,101000000000,105000000000,80000000000,484.22,,,,,
1801,2026-03-31,2025-11-11,,,,,,,,,,,,,,,,,250.0,,2090000000000,148000000000,152000000000,137000000000,826.63,,,,,
1801,2026-03-31,2025-11-11,,907872000000,81285000000,83908000000,63642000000,378.3,,2516484000000,925390000000,0.342,,69425000000,-104199000000,13072000000,276629000000,,250.0,,2090000000000,148000000000,152000000000,137000000000,826.63,,,,,
1801,2026-03-31,2026-02-06,,1427758000000,122356000000,130499000000,102568000000,615.38,,2612734000000,902305000000,0.33,,,,,,,250.0,,2090000000000,148000000000,152000000000,137000000000,826.44,,,,,
