Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
3668,2021-09-30,2021-05-07,,19325000000,4135000000,5523000000,4010000000,31.35,31.27,83737000000,76727000000,0.916,,402000000,-584000000,-3177000000,62515000000,,,,,,,,,,,,,
3668,2021-09-30,2021-08-04,,27420000000,5255000000,6834000000,2553000000,19.96,19.91,83798000000,75151000000,0.897,,,,,,,,,,,,,,,,,,
3668,2021-09-30,2021-11-05,2022-09-30,37125000000,6320000000,7843000000,3047000000,23.82,23.77,80814000000,75751000000,0.937,591.86,-3104000000,-10588000000,-3200000000,49052000000,20.0,,,,,,,,,,,,
3668,2022-09-30,2022-02-09,,7406000000,758000000,1091000000,677000000,5.29,5.28,79129000000,73742000000,0.932,,,,,,,,,,,,,,,,,,
3668,2022-09-30,2022-05-11,,15665000000,2169000000,2696000000,1803000000,14.08,14.06,81540000000,75187000000,0.922,,3216000000,-914000000,-2542000000,49221000000,,,,,,,,,,,,,
3668,2022-09-30,2022-08-03,,23079000000,2948000000,4061000000,2774000000,21.65,21.63,82322000000,76566000000,0.93,,,,,,,,,,,,,,,,,,
3668,2022-09-30,2022-11-09,2023-09-30,32541000000,4310000000,5732000000,2414000000,18.84,18.83,83280000000,76575000000,0.919,597.24,3637000000,-593000000,-2538000000,50914000000,20.0,,,,,,,,,,,,
3668,2023-09-30,2023-02-08,,7108000000,11000000,-442000000,-413000000,-3.23,,78455000000,73266000000,0.934,,,,,,,,,,,,,,,,,,
3668,2023-09-30,2023-05-10,,15897000000,1944000000,1607000000,932000000,7.27,,80513000000,74683000000,0.928,,949000000,8903000000,-2559000000,57768000000,,,,,,,,,,,,,
3668,2023-09-30,2023-08-02,,22483000000,1980000000,2122000000,1244000000,9.7,,80478000000,75477000000,0.938,,,,,,,,,,,,,,,,,,
3668,2023-09-30,2023-11-08,2024-09-30,30926000000,2858000000,3276000000,1893000000,14.76,,81695000000,76234000000,0.933,594.26,1159000000,8237000000,-2567000000,58167000000,20.0,,,,,,,,,,,,
3668,2024-09-30,2024-02-07,,5629000000,-414000000,-461000000,-519000000,-4.05,,77567000000,72745000000,0.938,,,,,,,,,,,,,,,,,,
3668,2024-09-30,2024-05-08,,12714000000,273000000,727000000,120000000,0.94,,81111000000,73674000000,0.908,,1544000000,-2646000000,-562000000,56845000000,,,,,,,,,,,,,
3668,2024-09-30,2024-08-07,,18318000000,-773000000,237000000,-491000000,-3.83,,80989000000,73159000000,0.903,,,,,,,,,,,,,,,,,,
3668,2024-09-30,2024-11-06,2025-09-30,25975000000,-1208000000,-947000000,-1866000000,-14.55,,79805000000,71387000000,0.894,556.07,237000000,-8087000000,-896000000,49454000000,20.0,,,,,,,,,,,,
3668,2024-09-30,2024-11-20,,18307000000,-695000000,315000000,-435000000,-3.39,,80844000000,73031000000,0.903,,,,,,,,,,,,,,,,,,
3668,2025-09-30,2025-02-05,,5314000000,-730000000,56000000,44000000,0.35,,76312000000,69096000000,0.905,,,,,,,,,,,,,,,,,,
3668,2025-09-30,2025-05-07,,14043000000,1413000000,2025000000,177000000,1.39,,75919000000,68940000000,0.908,,2021000000,-1450000000,-2896000000,47265000000,,,,,,,,,,,,,
3668,2025-09-30,2025-08-06,,18998000000,609000000,1074000000,-601000000,-4.68,,82014000000,73798000000,0.9,,,,,,,,,,,,,,,,,,
3668,2025-09-30,2025-11-05,2026-09-30,25933000000,1002000000,1805000000,-306000000,-2.39,,75742000000,68940000000,0.91,536.66,2645000000,-3285000000,-3232000000,45648000000,20.0,,,,,,,,,,,,
3668,2026-09-30,2026-02-04,,4772000000,-86000000,484000000,170000000,1.32,,72183000000,66215000000,0.917,,,,,,,,,,,,,,,,,,
