DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual,EquityRatio,CashFlowOperating,CashFlowInvesting,CashFlowFinancing
2021-05-07,15:00:00,2432,,,,32.0,,,,
2021-05-07,15:00:00,2432,25630000000,207.54,1826.73,,0.684,29967000000,-8640000000,6614000000
2021-08-06,15:00:00,2432,14455000000,119.81,,,0.704,7982000000,-4278000000,-10689000000
2021-11-09,15:00:00,2432,22684000000,189.82,,,0.696,12821000000,-17625000000,-16567000000
2022-02-08,15:00:00,2432,26666000000,223.69,,,0.711,14780000000,-16670000000,-18378000000
2022-05-10,16:00:00,2432,30532000000,256.45,2024.39,,0.707,18375000000,-19924000000,-18549000000
2022-08-10,15:00:00,2432,7144000000,60.27,,,0.714,5420000000,47449000000,-4661000000
2022-11-08,15:30:00,2432,11090000000,94.22,,,0.674,12196000000,13359000000,5196000000
2023-02-08,15:30:00,2432,7287000000,62.51,,,0.662,9875000000,16309000000,-2725000000
2023-05-10,15:30:00,2432,8857000000,76.78,1983.78,,0.635,10808000000,12451000000,-4930000000
2023-08-09,15:30:00,2432,4639000000,41.66,,,0.67,-3970000000,-2250000000,-4348000000
2023-11-08,15:30:00,2432,7402000000,66.48,,,0.677,-4415000000,-6515000000,-3912000000
2024-02-07,15:30:00,2432,-31233000000,-280.51,,,0.636,-9661000000,-8849000000,-3996000000
2024-05-08,15:30:00,2432,-28682000000,-257.6,1871.47,,0.623,-10839000000,-12629000000,-4102000000
2024-08-08,15:30:00,2432,3052000000,27.4,,,0.636,7093000000,-2380000000,-5180000000
2024-11-06,15:45:00,2432,2999000000,26.94,,,0.642,14649000000,-5079000000,-5078000000
2025-02-07,15:45:00,2432,15755000000,141.48,,,0.648,14283000000,-7098000000,-5171000000
2025-05-09,15:45:00,2432,24193000000,217.24,2163.71,,0.613,38999000000,-12280000000,-5445000000
2025-08-07,15:45:00,2432,11203000000,100.54,,,0.657,6950000000,-1295000000,-9268000000
2025-08-07,15:45:00,2432,,,,,,,,
2025-11-10,15:45:00,2432,23027000000,206.6,,,0.677,15055000000,-1845000000,-9559000000
2026-02-05,15:45:00,2432,16821000000,150.91,,66.0,0.671,26137000000,-7285000000,-14210000000
