Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
7014,2021-03-31,2021-05-14,2022-03-31,98403000000,-10471000000,-10607000000,-18778000000,-271.84,,111562000000,40358000000,0.359,580.15,-26636000000,-4065000000,-124000000,13507000000,0.0,,,,,,,,84000000000,-7500000000,-7500000000,-8000000000,-115.81
7014,2022-03-31,2021-08-06,,21026000000,-5870000000,-5519000000,-5480000000,-79.33,,114365000000,36829000000,0.32,,,,,,,0.0,,84000000000,-7500000000,-7500000000,-8000000000,-115.81,,,,,
7014,2022-03-31,2021-11-12,,37179000000,-6419000000,-5951000000,-5930000000,-85.85,,113034000000,37887000000,0.333,,3218000000,115000000,-1018000000,15729000000,,0.0,,84000000000,-7500000000,-7500000000,-8000000000,-115.81,,,,,
7014,2022-03-31,2022-02-14,,56847000000,-5381000000,-4324000000,-4338000000,-62.8,,115185000000,39909000000,0.344,,,,,,,0.0,,84000000000,-7500000000,-7500000000,-8000000000,-115.81,,,,,
7014,2022-03-31,2022-05-13,2023-03-31,83423000000,-9532000000,-8244000000,-8419000000,-121.88,,123721000000,37173000000,0.298,534.32,15195000000,-814000000,-2500000000,25276000000,0.0,,,,,,,,115000000000,-500000000,1000000000,1000000000,14.48
7014,2023-03-31,2022-08-05,,36133000000,7809000000,9651000000,9560000000,138.43,137.08,120457000000,46929000000,0.388,,,,,,,,,115000000000,-500000000,1000000000,1000000000,14.48,,,,,
7014,2023-03-31,2022-11-11,,66403000000,9323000000,11659000000,11438000000,165.52,164.02,120959000000,48029000000,0.395,,2274000000,-133000000,-823000000,26537000000,,,,125000000000,9500000000,11000000000,11000000000,159.18,,,,,
7014,2023-03-31,2023-02-13,,92945000000,9791000000,11802000000,11673000000,168.84,167.36,122599000000,49981000000,0.406,,,,,,,,,125000000000,9500000000,11000000000,11000000000,159.18,,,,,
7014,2023-03-31,2023-05-11,2024-03-31,124080000000,9595000000,11369000000,11194000000,161.85,160.43,124901000000,49964000000,0.398,717.83,8999000000,-1262000000,-3384000000,29456000000,5.0,,,,,,,,126000000000,6000000000,6500000000,5500000000,79.52
7014,2024-03-31,2023-08-08,,29813000000,2874000000,5324000000,4415000000,63.73,63.18,136817000000,56148000000,0.409,,,,,,,,,126000000000,6000000000,6500000000,5500000000,79.52,,,,,
7014,2024-03-31,2023-11-09,,60619000000,6569000000,9058000000,7591000000,109.54,108.64,145525000000,62796000000,0.43,,6547000000,-856000000,-1699000000,33357000000,,10.0,,135000000000,14000000000,15000000000,13000000000,187.58,,,,,
7014,2024-03-31,2024-02-14,,96955000000,11687000000,13680000000,11512000000,166.09,164.74,156181000000,67666000000,0.431,,,,,,,10.0,,135000000000,14000000000,15000000000,13000000000,187.58,,,,,
7014,2024-03-31,2024-05-14,2025-03-31,135006000000,16493000000,20007000000,19954000000,287.86,285.52,174791000000,79899000000,0.454,1145.39,27405000000,-1919000000,571000000,55386000000,20.0,,,,,,,,148000000000,18000000000,18000000000,15000000000,216.39
7014,2025-03-31,2024-08-08,,39760000000,8614000000,9792000000,9694000000,139.79,138.65,192067000000,90829000000,0.47,,,,,,,30.0,,148000000000,18000000000,18000000000,15000000000,216.39,,,,,
7014,2025-03-31,2024-11-12,,78281000000,15087000000,14583000000,14286000000,205.97,205.0,188645000000,93860000000,0.495,,18714000000,-1836000000,-1625000000,70655000000,,35.0,,155000000000,24000000000,24000000000,22000000000,317.19,,,,,
7014,2025-03-31,2025-02-13,,120721000000,23814000000,24984000000,22523000000,324.71,322.13,199209000000,101589000000,0.507,,,,,,,35.0,,155000000000,24000000000,24000000000,22000000000,317.19,,,,,
7014,2025-03-31,2025-05-13,2026-03-31,159227000000,29466000000,29504000000,26245000000,378.35,375.33,209037000000,105142000000,0.5,1505.29,37727000000,-5258000000,2287000000,90140000000,50.0,,,,,,,,158000000000,21000000000,21000000000,15000000000,216.24
7014,2026-03-31,2025-08-07,,36487000000,5758000000,5911000000,4562000000,65.75,65.2,222379000000,110201000000,0.492,,,,,,,40.0,,158000000000,21000000000,21000000000,15000000000,216.24,,,,,
7014,2026-03-31,2025-11-10,,72610000000,10772000000,11377000000,8194000000,118.05,117.05,233229000000,118549000000,0.505,,13021000000,-2576000000,-3504000000,97085000000,,40.0,,158000000000,21000000000,21000000000,15000000000,216.24,,,,,
7014,2026-03-31,2026-02-12,,115303000000,19480000000,21667000000,15359000000,221.22,219.36,251033000000,126045000000,0.499,,,,,,,40.0,,160000000000,26000000000,26000000000,18000000000,259.25,,,,,
