Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
2695,2021-10-31,2021-03-09,,38861000000,823000000,916000000,588000000,29.76,29.74,84247000000,47136000000,0.521,,,,,,,40.0,,,,,,,,,,,
2695,2021-10-31,2021-03-18,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,
2695,2021-10-31,2021-06-09,,74584000000,304000000,1185000000,668000000,16.89,16.83,87117000000,47920000000,0.512,,1385000000,-4826000000,-1980000000,15588000000,,20.0,,,,,,,,,,,
2695,2021-10-31,2021-09-10,,110578000000,-1010000000,1412000000,774000000,19.55,19.52,89610000000,48277000000,0.494,,,,,,,20.0,,147160000000,-2535000000,2510000000,1469000000,37.07,,,,,
2695,2021-10-31,2021-12-07,2022-10-31,147592000000,-2678000000,3174000000,1901000000,47.98,,98989000000,54657000000,0.487,1216.39,4738000000,-9477000000,2458000000,18748000000,20.0,,,,,,,,188869000000,2827000000,4955000000,2878000000,72.63
2695,2022-10-31,2022-03-09,,46452000000,687000000,2656000000,1708000000,43.07,43.05,100873000000,56172000000,0.49,,,,,,,20.0,,188869000000,2827000000,4955000000,2878000000,72.63,,,,,
2695,2022-10-31,2022-06-08,,89312000000,323000000,3507000000,2201000000,55.49,55.42,104076000000,57170000000,0.483,,5937000000,-5541000000,-2336000000,17216000000,,20.0,,188869000000,2827000000,4955000000,2878000000,72.63,,,,,
2695,2022-10-31,2022-09-06,,134756000000,-382000000,2989000000,1711000000,43.14,43.02,109217000000,58359000000,0.463,,,,,,,20.0,,182477000000,-902000000,2567000000,884000000,22.26,,,,,
2695,2022-10-31,2022-12-12,2023-10-31,183053000000,-1113000000,2457000000,744000000,18.76,18.49,109621000000,58967000000,0.458,1264.56,9944000000,-12105000000,-4696000000,13169000000,20.0,,,,,,,,209000000000,3000000000,3100000000,1100000000,27.71
2695,2023-10-31,2023-03-10,,51292000000,-671000000,-742000000,-624000000,-15.7,,109307000000,57241000000,0.445,,,,,,,20.0,,209000000000,3000000000,3100000000,1100000000,27.71,,,,,
2695,2023-10-31,2023-06-09,,101845000000,-1186000000,-1141000000,-1095000000,-27.55,,110515000000,56930000000,0.435,,4155000000,-5658000000,-1849000000,9920000000,,20.0,,209000000000,3000000000,3100000000,1100000000,27.71,,,,,
2695,2023-10-31,2023-09-08,,155067000000,-376000000,-170000000,-649000000,-16.35,,124703000000,67410000000,0.418,,,,,,,20.0,,209000000000,3000000000,3100000000,1100000000,27.71,,,,,
2695,2023-10-31,2023-12-12,2024-10-31,211405000000,2456000000,2882000000,863000000,21.72,21.47,130119000000,70566000000,0.416,1363.33,13727000000,-14544000000,5495000000,18940000000,20.0,,,,,,,,226200000000,2400000000,2800000000,1100000000,27.67
2695,2024-10-31,2024-03-12,,56110000000,1748000000,1853000000,1264000000,31.8,31.79,132775000000,71131000000,0.412,,,,,,,20.0,,226200000000,2400000000,2800000000,1100000000,27.67,,,,,
2695,2024-10-31,2024-06-10,,116071000000,5636000000,5996000000,3948000000,99.35,99.31,139965000000,75082000000,0.413,,10408000000,-5495000000,-2355000000,21801000000,,20.0,,234000000000,5500000000,6000000000,3500000000,88.06,,,,,
2695,2024-10-31,2024-09-09,,173893000000,6362000000,6817000000,4441000000,111.74,111.71,144644000000,77031000000,0.407,,,,,,,20.0,,234000000000,5500000000,6000000000,3500000000,88.06,,,,,
2695,2024-10-31,2024-12-11,2025-10-31,234950000000,5699000000,6224000000,3226000000,81.18,81.11,139446000000,72946000000,0.405,1419.88,18363000000,-10346000000,-4008000000,23043000000,40.0,,,,,,,,243000000000,5000000000,5200000000,3400000000,85.55
2695,2025-10-31,2025-03-14,,58556000000,1326000000,1445000000,921000000,23.18,23.18,149879000000,83563000000,0.399,,,,,,,20.0,,243000000000,5000000000,5200000000,3400000000,85.55,,,,,
2695,2025-10-31,2025-06-13,,117625000000,2903000000,2993000000,1955000000,49.19,49.18,150042000000,83758000000,0.403,,4483000000,-8061000000,6688000000,25841000000,,20.0,,243000000000,5000000000,5200000000,3400000000,85.55,,,,,
2695,2025-10-31,2025-09-12,,181677000000,5189000000,5571000000,3461000000,87.1,87.07,153404000000,84961000000,0.404,,,,,,,20.0,,243000000000,5000000000,5200000000,3400000000,85.55,,,,,
2695,2025-10-31,2025-12-10,2026-10-31,245109000000,5460000000,6179000000,3606000000,90.74,90.69,156015000000,86258000000,0.4,1568.52,14869000000,-18550000000,4946000000,24172000000,20.0,,,,,,,,257000000000,5000000000,5200000000,3000000000,75.48
