Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
6871,2021-12-31,2021-05-13,,8652000000,1694000000,1653000000,1021000000,26.76,26.7,39448000000,26138000000,0.659,,,,,,,,,,,,,,,,,,
6871,2021-12-31,2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6871,2021-12-31,2021-08-11,,17554000000,3839000000,4045000000,2793000000,73.15,72.96,43494000000,28519000000,0.653,,3071000000,-774000000,-852000000,14048000000,,46.0,,39200000000,8000000000,8200000000,5800000000,151.87,,,,,
6871,2021-12-31,2021-11-10,,28456000000,6376000000,6663000000,4598000000,120.25,119.98,46472000000,30672000000,0.657,,,,,,,58.0,,40300000000,8000000000,8300000000,7400000000,193.5,,,,,
6871,2021-12-31,2022-02-10,2022-12-31,39998000000,8243000000,8688000000,8237000000,215.14,214.66,49737000000,33058000000,0.663,856.72,7382000000,-1941000000,-1253000000,16914000000,65.0,,,,,,,,,,,,
6871,2022-12-31,2022-05-11,,9803000000,2163000000,2217000000,1258000000,32.71,32.65,47348000000,32086000000,0.676,,,,,,,,,,,,,,,,,,
6871,2022-12-31,2022-08-09,,19570000000,4101000000,4445000000,2873000000,74.69,74.56,50025000000,34194000000,0.682,,3571000000,583000000,-2163000000,19438000000,,55.0,,47000000000,10400000000,10800000000,7000000000,181.93,,,,,
6871,2022-12-31,2022-11-11,,30135000000,6302000000,7107000000,4447000000,115.58,115.42,52293000000,35594000000,0.679,,,,,,,55.0,,45000000000,9400000000,10200000000,6800000000,176.72,,,,,
6871,2022-12-31,2023-02-14,2023-12-31,44321000000,9225000000,10423000000,7530000000,195.69,195.43,54385000000,38631000000,0.709,1000.48,8395000000,-2267000000,-2477000000,21004000000,59.0,,,,,,,,,,,,
6871,2023-12-31,2023-05-12,,9769000000,1974000000,1832000000,1107000000,28.71,28.71,51194000000,37434000000,0.731,,,,,,,,,,,,,,,,,,
6871,2023-12-31,2023-08-10,,16985000000,1750000000,1569000000,1143000000,29.64,29.64,50922000000,38202000000,0.75,,1169000000,-2453000000,-2524000000,17450000000,,18.0,,36400000000,3400000000,3200000000,2300000000,59.63,,,,,
6871,2023-12-31,2023-11-13,,25522000000,2663000000,2736000000,1736000000,45.02,45.01,52417000000,38854000000,0.741,,,,,,,29.0,,37800000000,5300000000,5300000000,3700000000,95.92,,,,,
6871,2023-12-31,2024-02-14,2024-12-31,38292000000,5312000000,5675000000,4127000000,106.99,106.98,55849000000,41200000000,0.738,1067.88,4837000000,-7497000000,-2175000000,16423000000,33.0,,,,,,,,,,,,
6871,2024-12-31,2024-05-13,,11794000000,2508000000,2405000000,1271000000,32.95,,58526000000,41778000000,0.714,,,,,,,,,,,,,,,,,,
6871,2024-12-31,2024-08-09,,26171000000,5764000000,5806000000,3685000000,95.53,,63858000000,45041000000,0.705,,7767000000,-3391000000,-1739000000,19475000000,,65.0,,55000000000,11600000000,11700000000,8300000000,215.12,,,,,
6871,2024-12-31,2024-11-11,,38983000000,8643000000,9003000000,5746000000,148.92,,68338000000,46546000000,0.681,,,,,,,65.0,,55000000000,11600000000,11700000000,8300000000,215.11,,,,,
6871,2024-12-31,2025-02-14,2025-12-31,55643000000,12572000000,12250000000,8811000000,228.36,,79990000000,49646000000,0.621,1286.49,15095000000,-7834000000,-1436000000,22455000000,70.0,,,,,,,,,,,,
6871,2025-12-31,2025-05-13,,14124000000,2857000000,2902000000,1673000000,43.34,,81307000000,48021000000,0.591,,,,,,,,,,,,,,,,,,
6871,2025-12-31,2025-08-12,,33120000000,7569000000,7394000000,4774000000,123.44,,81634000000,52002000000,0.637,,4465000000,-14764000000,3351000000,15299000000,,72.0,,68900000000,13800000000,13300000000,9200000000,237.83,,,,,
6871,2025-12-31,2025-11-11,,50412000000,11300000000,11273000000,7084000000,183.02,,86663000000,57170000000,0.66,,,,,,,72.0,,68900000000,13800000000,13300000000,9200000000,237.66,,,,,
6871,2025-12-31,2026-02-13,2026-12-31,70173000000,16542000000,17100000000,12063000000,311.53,,99026000000,66052000000,0.667,1703.95,12903000000,-21692000000,3276000000,17129000000,95.0,,,,,,,,,,,,
