Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
285A,2025-03-31,2025-02-14,,1359366000000,414606000000,,252048000000,485.94,481.3,3035047000000,718730000000,0.237,,372560000000,-115758000000,-272265000000,174300000000,,0.0,,,,,,,,,,,
285A,2025-03-31,2025-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285A,2025-03-31,2025-05-15,2026-03-31,1706460000000,451748000000,,272315000000,519.96,515.45,2919679000000,737696000000,0.253,1367.49,476416000000,-173011000000,-322679000000,167932000000,0.0,,,,,,,,,,,,
285A,2026-03-31,2025-08-08,,342799000000,44899000000,,18284000000,33.9,33.75,2894023000000,760301000000,0.263,,61106000000,-34122000000,-17277000000,178421000000,,0.0,,,,,,,,,,,
285A,2026-03-31,2025-08-19,,342799000000,44899000000,,18284000000,33.9,33.75,2894023000000,760301000000,0.263,,,,,,,0.0,,,,,,,,,,,
285A,2026-03-31,2025-11-13,,791145000000,130820000000,,58946000000,109.26,108.4,2982219000000,819342000000,0.275,,175152000000,-106882000000,-2006000000,235546000000,,0.0,,,,,,,,,,,
285A,2026-03-31,2026-02-12,,1334776000000,273574000000,,146756000000,271.67,267.94,3194842000000,978647000000,0.306,,322167000000,-168192000000,-43634000000,281527000000,,0.0,,,,,,,,,,,
