Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
8015,2021-03-31,2021-04-28,2022-03-31,6309303000000,213058000000,,134602000000,382.56,,5228004000000,1658015000000,0.281,4177.07,245055000000,-102176000000,24073000000,677478000000,112.0,,,,,,,,,,,150000000000,426.33
8015,2022-03-31,2021-07-30,,1872127000000,75979000000,,56707000000,161.18,,5322508000000,1703211000000,0.286,,39102000000,-32611000000,-26919000000,660940000000,,120.0,,,,,150000000000,426.33,,,,,
8015,2022-03-31,2021-10-29,,3744666000000,149417000000,,127573000000,362.59,,5430295000000,1770709000000,0.292,,31843000000,-90502000000,-5738000000,616663000000,,140.0,,,,,190000000000,540.02,,,,,
8015,2022-03-31,2022-02-02,,,,,,,,,,,,,,,,,150.0,,,,,210000000000,596.86,,,,,
8015,2022-03-31,2022-02-02,,5776713000000,227265000000,,180271000000,512.36,,5763564000000,1842901000000,0.286,,32645000000,-120401000000,70185000000,670841000000,,150.0,,,,,210000000000,596.86,,,,,
8015,2022-03-31,2022-04-28,2023-03-31,8028000000000,294141000000,,222235000000,631.63,,6143125000000,1942860000000,0.282,4931.17,50137000000,-157333000000,44901000000,653013000000,160.0,,,,,,,,,,,210000000000,596.85
8015,2023-03-31,2022-07-29,,2375630000000,102334000000,,74834000000,212.69,,6564911000000,2105222000000,0.286,,26932000000,-28389000000,43950000000,731471000000,,162.0,,,,,210000000000,596.85,,,,,
8015,2023-03-31,2022-10-28,,,,,,,,,,,,,,,,,192.0,,,,,270000000000,767.36,,,,,
8015,2023-03-31,2022-10-28,,4907747000000,207983000000,,151280000000,429.95,,6694263000000,2017298000000,0.278,,78747000000,-62106000000,9133000000,725280000000,,192.0,,,,,270000000000,767.36,,,,,
8015,2023-03-31,2023-02-03,,7367402000000,316195000000,,235428000000,669.1,,6515892000000,2005296000000,0.285,,180634000000,-98608000000,47561000000,798725000000,,192.0,,,,,270000000000,767.36,,,,,
8015,2023-03-31,2023-04-27,2024-03-31,9848560000000,388753000000,,284155000000,807.58,,6377064000000,2068529000000,0.3,5440.54,444290000000,-139918000000,-206671000000,771613000000,202.0,,,,,,,,,,,280000000000,795.76
8015,2024-03-31,2023-07-28,,2540752000000,113730000000,,92716000000,263.5,,6974437000000,2264179000000,0.302,,92202000000,-129596000000,55003000000,821908000000,,214.0,,,,,300000000000,852.6,,,,,
8015,2024-03-31,2023-07-28,,,,,,,,,,,,,,,,,214.0,,,,,300000000000,852.6,,,,,
8015,2024-03-31,2023-10-31,,5135235000000,233147000000,,177757000000,505.18,,7027651000000,2414052000000,0.321,,203276000000,-175155000000,-53169000000,786480000000,,250.0,,,,,320000000000,909.43,,,,,
8015,2024-03-31,2023-10-31,,,,,,,,,,,,,,,,,250.0,,,,,320000000000,909.43,,,,,
8015,2024-03-31,2024-02-02,,7710182000000,354135000000,,270858000000,769.76,,6853143000000,2413730000000,0.33,,371306000000,-198678000000,-122540000000,847629000000,,250.0,,,,,320000000000,909.43,,,,,
8015,2024-03-31,2024-04-26,2025-03-31,10188980000000,441589000000,,331444000000,941.94,,7059994000000,2620110000000,0.349,7011.38,542125000000,-219586000000,-263253000000,878705000000,280.0,,,,,,,,,,,350000000000,994.67
8015,2025-03-31,2024-05-29,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,
8015,2025-03-31,2024-07-31,,2541473000000,119066000000,,95829000000,90.78,,7338004000000,2724225000000,0.351,,79414000000,-84792000000,-43204000000,856977000000,,100.0,,,,,350000000000,331.56,,,,,
8015,2025-03-31,2024-10-31,,5065920000000,247918000000,,181547000000,171.98,,6930950000000,2625983000000,0.359,,160675000000,-63626000000,-108460000000,851223000000,,100.0,,,,,350000000000,331.56,,,,,
8015,2025-03-31,2025-01-31,,7647771000000,371210000000,,277851000000,263.2,,7246283000000,2760451000000,0.364,,302692000000,-107400000000,-224611000000,859967000000,,100.0,,,,,350000000000,331.56,,,,,
8015,2025-03-31,2025-04-28,2026-03-31,10309550000000,497174000000,,362506000000,343.4,,7057462000000,2745843000000,0.372,2485.89,511874000000,-123831000000,-309037000000,951884000000,105.0,,,,,,,,,,,340000000000,322.07
8015,2026-03-31,2025-07-31,,2593820000000,126595000000,,98344000000,93.16,,7064197000000,2793742000000,0.379,,34620000000,-42878000000,-33496000000,902682000000,,110.0,,,,,340000000000,322.07,,,,,
8015,2026-03-31,2025-10-31,,5414384000000,261130000000,,186920000000,177.06,,7695216000000,2961742000000,0.369,,140450000000,-236521000000,86988000000,947577000000,,116.0,,,,,360000000000,341.0,,,,,
8015,2026-03-31,2026-02-03,,8381600000000,403201000000,,286970000000,271.82,,8104713000000,3148884000000,0.372,,261283000000,-318494000000,34852000000,966488000000,,116.0,,,,,360000000000,341.0,,,,,
