Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
6361,2021-12-31,2021-05-14,,135268000000,12230000000,,8569000000,89.85,89.55,678619000000,305320000000,0.439,,24375000000,-9702000000,-1718000000,136084000000,,100.0,,574000000000,45500000000,,29500000000,309.3,,,,,
6361,2021-12-31,2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6361,2021-12-31,2021-08-13,,274154000000,24858000000,,16926000000,177.73,177.17,697294000000,310457000000,0.433,,62872000000,-29047000000,-3991000000,152754000000,,130.0,,591500000000,56000000000,,37000000000,388.52,,,,,
6361,2021-12-31,2021-11-12,,419926000000,37392000000,,24687000000,260.68,259.9,691722000000,306426000000,0.43,,65117000000,-33194000000,-18102000000,137148000000,,130.0,,591500000000,56000000000,,37000000000,390.69,,,,,
6361,2021-12-31,2022-02-14,2022-12-31,603213000000,61372000000,,43616000000,463.44,462.09,719736000000,321655000000,0.434,3395.5,72858000000,-31361000000,-29489000000,136488000000,163.0,,,,,,,,660000000000,66000000000,,46000000000,500.12
6361,2022-12-31,2022-05-12,,152808000000,14177000000,,10251000000,111.44,111.16,735506000000,326907000000,0.432,,6769000000,-6510000000,-21031000000,118957000000,,170.0,,660000000000,66000000000,,46000000000,500.04,,,,,
6361,2022-12-31,2022-08-12,,312418000000,27183000000,,18065000000,196.35,195.87,774959000000,350863000000,0.44,,28482000000,-14018000000,-16528000000,143576000000,,170.0,,684000000000,67500000000,,46500000000,505.39,,,,,
6361,2022-12-31,2022-11-14,,480054000000,42659000000,,27294000000,296.61,295.9,808074000000,354156000000,0.426,,23305000000,-32221000000,-6170000000,130603000000,,170.0,,670000000000,67500000000,,46500000000,505.33,,,,,
6361,2022-12-31,2023-02-14,2023-12-31,680870000000,70572000000,,50488000000,548.61,547.34,828049000000,369725000000,0.435,3910.07,37070000000,-38324000000,-23749000000,116137000000,193.0,,,,,,,,753000000000,71000000000,,52300000000,568.1
6361,2023-12-31,2023-05-15,,184071000000,15264000000,,8098000000,87.95,87.78,858232000000,369859000000,0.42,,12220000000,-8350000000,25138000000,145721000000,,195.0,,747000000000,71000000000,,52300000000,567.98,,,,,
6361,2023-12-31,2023-08-14,,363833000000,33766000000,,20583000000,223.37,222.98,852707000000,392722000000,0.448,,52150000000,-15919000000,-11692000000,143654000000,,195.0,,747000000000,71000000000,,52300000000,567.57,,,,,
6361,2023-12-31,2023-11-14,,551215000000,56955000000,,34905000000,378.59,377.94,884401000000,404627000000,0.445,,48296000000,-24307000000,-1532000000,142137000000,,195.0,,747000000000,71000000000,,52300000000,567.26,,,,,
6361,2023-12-31,2024-02-14,2024-12-31,759328000000,86025000000,,60283000000,653.64,652.55,913900000000,421572000000,0.448,4439.6,70012000000,-35625000000,-4658000000,148059000000,229.0,,,,,,,,827000000000,87000000000,,60800000000,658.56
6361,2024-12-31,2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6361,2024-12-31,2024-05-14,,193822000000,19299000000,,14698000000,159.2,158.97,953442000000,434086000000,0.445,,19606000000,-6768000000,1385000000,165211000000,,,,827000000000,87000000000,,60800000000,131.7,,,,,
6361,2024-12-31,2024-08-14,,394536000000,39951000000,,29216000000,63.28,63.19,968896000000,460713000000,0.464,,64247000000,-16818000000,-23642000000,178492000000,,,,827000000000,87000000000,,60800000000,131.68,,,,,
6361,2024-12-31,2024-11-14,,604333000000,59827000000,,41035000000,88.87,88.76,948464000000,441902000000,0.454,,92651000000,-30781000000,-26553000000,183726000000,,,,842000000000,87000000000,,60800000000,131.67,,,,,
6361,2024-12-31,2025-02-14,2025-12-31,866668000000,97953000000,,71401000000,154.62,154.43,1005085000000,485336000000,0.471,1024.6,100940000000,-48554000000,-31915000000,171031000000,,,,,,,,,900000000000,101500000000,,72400000000,156.74
6361,2025-12-31,2025-05-15,,212650000000,22601000000,,15789000000,34.18,34.15,1001268000000,476152000000,0.465,,-1535000000,-17045000000,17079000000,167270000000,,56.0,,900000000000,101500000000,,72400000000,156.73,,,,,
6361,2025-12-31,2025-08-14,,448768000000,50062000000,,31341000000,67.84,67.78,991823000000,490773000000,0.484,,54707000000,-44450000000,-17336000000,163781000000,,56.0,,900000000000,102500000000,,72400000000,156.72,,,,,
6361,2025-12-31,2025-11-13,,663555000000,69541000000,,44683000000,96.76,96.67,1048290000000,492390000000,0.458,,44141000000,-60555000000,18131000000,173957000000,,56.0,,927000000000,110000000000,,74000000000,160.25,,,,,
6361,2025-12-31,2026-02-13,2026-12-31,958285000000,113802000000,,76633000000,166.31,166.15,1082201000000,521666000000,0.47,1114.52,40755000000,-91232000000,16836000000,143485000000,59.0,,,,,,,,1020000000000,125000000000,,86600000000,189.67
