Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
7912,2021-03-31,2021-05-13,2022-03-31,1335439000000,49529000000,59907000000,25088000000,89.32,89.28,1825019000000,1098613000000,0.572,3716.85,61681000000,-56284000000,-78268000000,304223000000,64.0,,,,,,,,1350000000000,57000000000,65000000000,53000000000,188.69
7912,2022-03-31,2021-08-05,,331919000000,16506000000,19929000000,14878000000,53.21,53.2,1814733000000,1100896000000,0.576,,,,,,,64.0,,1350000000000,57000000000,65000000000,53000000000,190.67,,,,,
7912,2022-03-31,2021-11-12,,657168000000,30831000000,36423000000,33812000000,122.26,122.23,1857856000000,1139513000000,0.583,,49694000000,-30294000000,-49309000000,276374000000,,64.0,,1350000000000,57000000000,65000000000,53000000000,193.6,,,,,
7912,2022-03-31,2022-02-10,,1001660000000,49258000000,58962000000,69551000000,253.54,253.5,1906032000000,1155107000000,0.577,,,,,,,64.0,,1350000000000,63000000000,73000000000,70000000000,256.31,,,,,
7912,2022-03-31,2022-05-13,2023-03-31,1344147000000,66788000000,81249000000,97182000000,355.84,355.79,1876647000000,1148413000000,0.582,4057.98,82028000000,-39208000000,-57751000000,293361000000,64.0,,,,,,,,1380000000000,67000000000,81500000000,67000000000,249.01
7912,2023-03-31,2022-08-10,,334433000000,16917000000,22628000000,15739000000,58.58,58.56,1816192000000,1118883000000,0.584,,,,,,,64.0,,1380000000000,67000000000,81500000000,67000000000,249.84,,,,,
7912,2023-03-31,2022-11-11,,668482000000,27591000000,36704000000,27933000000,104.19,104.17,1815226000000,1137624000000,0.594,,25981000000,-29658000000,-29365000000,265678000000,,64.0,,1380000000000,67000000000,81500000000,67000000000,250.52,,,,,
7912,2023-03-31,2023-02-09,,1023560000000,44583000000,57675000000,64445000000,241.0,240.96,1845357000000,1161837000000,0.597,,,,,,,64.0,,1380000000000,67000000000,81500000000,67000000000,250.92,,,,,
7912,2023-03-31,2023-05-12,2024-03-31,1373209000000,61233000000,83661000000,85692000000,321.32,321.27,1830384000000,1148245000000,0.594,4158.46,37993000000,-25021000000,-52435000000,258329000000,64.0,,,,,,,,1410000000000,67000000000,78000000000,66000000000,252.37
7912,2024-03-31,2023-05-17,,,,,,,,,,,,,,,,,,,1410000000000,67000000000,78000000000,88000000000,336.5,,,,,
7912,2024-03-31,2023-08-08,,345098000000,13282000000,19385000000,58056000000,225.12,225.11,1851620000000,1157808000000,0.587,,,,,,,64.0,,1410000000000,67000000000,78000000000,88000000000,343.79,,,,,
7912,2024-03-31,2023-11-10,,693752000000,27532000000,37465000000,76230000000,297.86,297.83,1863359000000,1176150000000,0.592,,38458000000,35724000000,-64533000000,271751000000,,64.0,,1410000000000,67000000000,78000000000,88000000000,346.35,,,,,
7912,2024-03-31,2024-02-09,,1061252000000,52002000000,68277000000,98559000000,389.37,389.32,1887922000000,1181155000000,0.588,,,,,,,64.0,,1410000000000,67000000000,78000000000,88000000000,350.41,,,,,
7912,2024-03-31,2024-05-13,2025-03-31,1424822000000,75450000000,98702000000,110929000000,443.12,443.06,1955629000000,1236687000000,0.596,4866.18,72553000000,18355000000,-118696000000,234569000000,64.0,,,,,,,,1455000000000,80000000000,100000000000,90000000000,375.63
7912,2025-03-31,2024-08-08,,356654000000,18444000000,25608000000,63293000000,267.35,267.34,1948093000000,1249118000000,0.604,,,,,,,,,1455000000000,80000000000,100000000000,90000000000,191.4,,,,,
7912,2025-03-31,2024-11-11,,708352000000,38161000000,50001000000,89702000000,191.12,191.11,1941748000000,1248404000000,0.607,,64753000000,39216000000,-59650000000,285955000000,,,,1455000000000,80000000000,100000000000,90000000000,193.48,,,,,
7912,2025-03-31,2025-02-14,,1079058000000,62687000000,79717000000,116092000000,248.85,248.83,1978891000000,1278005000000,0.609,,,,,,,,,1455000000000,88000000000,110000000000,106000000000,228.06,,,,,
7912,2025-03-31,2025-05-13,2026-03-31,1457609000000,93612000000,115920000000,110682000000,238.9,238.88,1917838000000,1208778000000,0.592,2514.77,132729000000,-36740000000,-87429000000,250633000000,,,,,,,,,1500000000000,94000000000,105000000000,90000000000,204.37
7912,2026-03-31,2025-08-08,,366140000000,22978000000,28227000000,45348000000,100.8,100.78,1963169000000,1206323000000,0.577,,,,,,,40.0,,1500000000000,94000000000,105000000000,90000000000,204.24,,,,,
7912,2026-03-31,2025-11-14,,738701000000,46648000000,52910000000,60358000000,135.02,135.0,1972025000000,1205092000000,0.573,,25277000000,-72767000000,56327000000,256879000000,,40.0,,1500000000000,94000000000,105000000000,90000000000,203.98,,,,,
7912,2026-03-31,2026-02-13,,1128219000000,76328000000,87508000000,85411000000,192.31,192.28,1980353000000,1218435000000,0.577,,,,,,,40.0,,1515000000000,103000000000,116000000000,100000000000,226.57,,,,,
