Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
4061,2021-03-31,2021-05-12,2022-03-31,354391000000,34729000000,32143000000,22785000000,264.24,,526035000000,270036000000,0.508,3101.92,40610000000,-36976000000,-6706000000,25909000000,125.0,,,,,,,,365000000000,42000000000,39000000000,29000000000,336.35
4061,2022-03-31,2021-08-06,,86727000000,7748000000,7521000000,6156000000,71.41,,535209000000,273456000000,0.506,,,,,,,135.0,,365000000000,42000000000,39000000000,29000000000,336.35,,,,,
4061,2022-03-31,2021-11-08,,191143000000,25224000000,23651000000,18045000000,209.29,,543662000000,286535000000,0.523,,34749000000,-22218000000,-13265000000,25733000000,,145.0,,395000000000,44000000000,40000000000,29000000000,336.35,,,,,
4061,2022-03-31,2021-11-08,,,,,,,,,,,,,,,,,145.0,,395000000000,44000000000,40000000000,29000000000,336.35,,,,,
4061,2022-03-31,2022-02-07,,283977000000,32181000000,30097000000,22911000000,265.71,,557225000000,287142000000,0.508,,,,,,,145.0,,385000000000,40000000000,36000000000,26000000000,301.53,,,,,
4061,2022-03-31,2022-05-11,2023-03-31,384849000000,40123000000,36474000000,26012000000,301.67,,557646000000,292094000000,0.517,3345.34,42630000000,-36839000000,-12341000000,20209000000,145.0,,,,,,,,455000000000,43000000000,41000000000,29000000000,336.31
4061,2023-03-31,2022-08-05,,94369000000,4902000000,5148000000,4337000000,50.3,,578322000000,293290000000,0.501,,,,,,,145.0,,455000000000,43000000000,41000000000,29000000000,336.31,,,,,
4061,2023-03-31,2022-10-25,,,,,,,,,,,,,,,,,,,445000000000,43000000000,39000000000,18500000000,214.54,,,,,
4061,2023-03-31,2022-11-08,,202928000000,18308000000,17020000000,14327000000,166.15,,610145000000,310261000000,0.502,,-5407000000,-18924000000,24830000000,22446000000,,145.0,,445000000000,43000000000,39000000000,18500000000,214.54,,,,,
4061,2023-03-31,2023-01-13,,,,,,,,,,,,,,,,,100.0,,410000000000,33000000000,29000000000,12000000000,139.16,,,,,
4061,2023-03-31,2023-02-07,,308733000000,26060000000,23736000000,8842000000,102.54,,617542000000,303801000000,0.486,,,,,,,100.0,,410000000000,33000000000,29000000000,12000000000,139.16,,,,,
4061,2023-03-31,2023-05-11,2024-03-31,407559000000,32324000000,28025000000,12768000000,148.08,,592158000000,300351000000,0.501,3438.28,8946000000,-28268000000,18361000000,20199000000,100.0,,,,,,,,430000000000,33000000000,29000000000,22000000000,255.13
4061,2024-03-31,2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061,2024-03-31,2023-08-07,,87829000000,2796000000,2385000000,2295000000,26.63,,608644000000,304804000000,0.494,,,,,,,120.0,,430000000000,33000000000,29000000000,22000000000,255.13,,,,,
4061,2024-03-31,2023-11-08,,191369000000,10535000000,8087000000,6559000000,76.09,,627118000000,316547000000,0.498,,-1995000000,-16194000000,17368000000,20410000000,,100.0,,400000000000,19000000000,12000000000,11000000000,127.62,,,,,
4061,2024-03-31,2024-02-07,,292843000000,12553000000,8463000000,3582000000,41.56,,636670000000,313805000000,0.482,,,,,,,100.0,,380000000000,11000000000,3000000000,11000000000,127.62,,,,,
4061,2024-03-31,2024-05-10,2025-03-31,389263000000,13376000000,5474000000,11947000000,138.61,,616244000000,316915000000,0.499,3568.69,36260000000,-22572000000,712000000,35386000000,100.0,,,,,,,,420000000000,18000000000,12000000000,9000000000,104.44
4061,2025-03-31,2024-08-07,,95227000000,4717000000,3612000000,2250000000,26.12,,632747000000,323487000000,0.493,,,,,,,100.0,,420000000000,18000000000,12000000000,9000000000,104.44,,,,,
4061,2025-03-31,2024-11-08,,199054000000,9385000000,5574000000,3372000000,39.14,,650089000000,332744000000,0.487,,1536000000,-30140000000,29759000000,38466000000,,100.0,,420000000000,18000000000,12000000000,9000000000,104.44,,,,,
4061,2025-03-31,2025-02-07,,301598000000,11816000000,4330000000,2577000000,29.92,,660114000000,319590000000,0.46,,,,,,,100.0,,420000000000,18000000000,12000000000,9000000000,104.44,,,,,
4061,2025-03-31,2025-05-13,2026-03-31,400251000000,14413000000,7623000000,-12300000000,-142.73,,655524000000,308296000000,0.452,3436.95,18620000000,-59586000000,40118000000,37002000000,100.0,,,,,,,,410000000000,25000000000,19000000000,15000000000,174.06
4061,2026-03-31,2025-08-07,,94067000000,2302000000,1671000000,5001000000,58.04,,650892000000,311167000000,0.451,,,,,,,100.0,,410000000000,25000000000,19000000000,15000000000,174.06,,,,,
4061,2026-03-31,2025-11-10,,196699000000,9740000000,6791000000,3902000000,45.28,,636208000000,310403000000,0.461,,11530000000,-19048000000,1130000000,28943000000,,100.0,,400000000000,25000000000,19000000000,15000000000,174.06,,,,,
4061,2026-03-31,2026-02-06,,290774000000,18198000000,13702000000,5535000000,64.23,,655195000000,312568000000,0.452,,,,,,,100.0,,390000000000,25000000000,19000000000,15000000000,174.06,,,,,
