Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
7780,2021-03-31,2021-05-13,2022-03-31,86209000000,8106000000,8348000000,5952000000,157.67,154.46,126731000000,60985000000,0.467,1565.1,10628000000,-15629000000,28913000000,41120000000,35.0,,,,,,,,99200000000,9000000000,8800000000,5700000000,150.83
7780,2022-03-31,2021-08-12,,24085000000,2551000000,2588000000,1690000000,44.74,41.23,125410000000,61204000000,0.473,,,,,,,17.5,,99200000000,9000000000,8800000000,5700000000,75.39,,,,,
7780,2022-03-31,2021-11-12,,48395000000,5059000000,5060000000,3401000000,44.99,41.48,128668000000,62468000000,0.471,,5299000000,-5861000000,-3090000000,37460000000,,17.5,,99200000000,9000000000,8800000000,5700000000,75.42,,,,,
7780,2022-03-31,2022-02-14,,74705000000,8038000000,8093000000,5358000000,70.89,65.35,129504000000,64668000000,0.484,,,,,,,17.5,,99400000000,9600000000,9500000000,6000000000,79.36,,,,,
7780,2022-03-31,2022-05-12,2023-03-31,100172000000,9957000000,10055000000,6481000000,85.72,79.08,130978000000,67045000000,0.497,859.03,12719000000,-16149000000,-5402000000,32611000000,20.0,,,,,,,,107800000000,10400000000,10100000000,6800000000,89.65
7780,2023-03-31,2022-08-12,,26844000000,3428000000,3306000000,2121000000,27.98,25.84,145832000000,69083000000,0.46,,,,,,,20.0,,107800000000,10400000000,10100000000,6800000000,89.68,,,,,
7780,2023-03-31,2022-11-14,,54129000000,6870000000,6597000000,4263000000,56.23,51.9,149561000000,71832000000,0.467,,7012000000,-8506000000,10986000000,42539000000,,20.0,,107800000000,10400000000,10100000000,6800000000,89.66,,,,,
7780,2023-03-31,2023-02-10,,82463000000,10585000000,10411000000,6858000000,90.44,83.45,150511000000,73981000000,0.478,,,,,,,20.0,,108500000000,11700000000,11200000000,7400000000,97.55,,,,,
7780,2023-03-31,2023-05-15,2024-03-31,110194000000,12062000000,11755000000,7377000000,97.25,89.78,152522000000,74665000000,0.475,953.74,12749000000,-13776000000,8900000000,40664000000,25.0,,,,,,,,116000000000,12300000000,12000000000,7600000000,100.01
7780,2024-03-31,2023-08-10,,28446000000,2617000000,2392000000,1577000000,20.75,19.18,171871000000,76341000000,0.431,,,,,,,25.0,,116000000000,12300000000,12000000000,7600000000,99.94,,,,,
7780,2024-03-31,2023-11-13,,58126000000,5253000000,4952000000,3321000000,43.69,40.35,175379000000,79378000000,0.44,,5269000000,-13614000000,16181000000,49469000000,,25.0,,116000000000,12300000000,12000000000,7600000000,99.89,,,,,
7780,2024-03-31,2024-02-13,,87401000000,7529000000,7269000000,4576000000,60.16,55.57,173798000000,80226000000,0.448,,,,,,,25.0,,116000000000,10500000000,10300000000,6000000000,78.85,,,,,
7780,2024-03-31,2024-05-14,2025-03-31,116192000000,8951000000,8225000000,4538000000,59.65,55.17,179812000000,81804000000,0.441,1041.16,11866000000,-21575000000,14554000000,46713000000,25.0,,,,,,,,122700000000,10000000000,9500000000,7000000000,91.83
7780,2025-03-31,2024-08-09,,30155000000,2681000000,2745000000,1765000000,23.18,21.39,183299000000,84238000000,0.446,,,,,,,28.0,,122700000000,10000000000,9500000000,7000000000,92.22,,,,,
7780,2025-03-31,2024-11-13,,60571000000,5487000000,5618000000,3622000000,47.67,43.96,183332000000,85919000000,0.455,,5195000000,-11682000000,-787000000,40285000000,,28.0,,122700000000,10000000000,9500000000,7000000000,92.2,,,,,
7780,2025-03-31,2025-02-14,,91509000000,8569000000,8198000000,5115000000,67.35,62.12,210873000000,88020000000,0.405,,,,,,,28.0,,122700000000,10000000000,9500000000,7000000000,92.19,,,,,
7780,2025-03-31,2025-04-30,,,,,,,,,,,,,,,,,,,121400000000,10100000000,9600000000,5500000000,72.43,,,,,
7780,2025-03-31,2025-05-14,2026-03-31,121491000000,10051000000,9607000000,5621000000,74.03,69.15,187282000000,86154000000,0.455,1122.54,13944000000,-19661000000,714000000,41864000000,28.0,,,,,,,,125000000000,10200000000,9500000000,5800000000,76.27
7780,2026-03-31,2025-08-08,,30251000000,1961000000,1768000000,991000000,13.05,12.99,182626000000,84879000000,0.461,,,,,,,28.0,,125000000000,10200000000,9500000000,5800000000,76.9,,,,,
7780,2026-03-31,2025-11-14,,61480000000,5168000000,5016000000,3153000000,41.81,41.61,187064000000,86557000000,0.459,,6260000000,-9500000000,-3034000000,35643000000,,28.0,,125000000000,10200000000,9500000000,5800000000,77.57,,,,,
7780,2026-03-31,2026-02-13,,93932000000,8999000000,9465000000,6348000000,84.67,84.24,193910000000,94037000000,0.481,,,,,,,28.0,,125000000000,10200000000,9500000000,5800000000,77.56,,,,,
