Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
2659,2021-02-28,2021-04-06,2022-02-28,202767000000,9149000000,9554000000,6074000000,190.04,,174574000000,131138000000,0.733,4001.24,19686000000,-6428000000,-2133000000,40124000000,55.0,,,,,,,,208022000000,10474000000,10850000000,7227000000,226.12
2659,2022-02-28,2021-07-06,,50857000000,2429000000,2620000000,1740000000,54.45,,165404000000,131006000000,0.773,4000.36,,,,,,55.0,,208022000000,10474000000,10850000000,7227000000,226.12,,,,,
2659,2022-02-28,2021-10-05,,102901000000,4345000000,4779000000,3188000000,99.74,,168630000000,132559000000,0.767,4046.16,-2918000000,-3455000000,-1820000000,31930000000,,55.0,,208022000000,10474000000,10850000000,7227000000,226.12,,,,,
2659,2022-02-28,2022-01-05,,152108000000,6124000000,7271000000,4810000000,151.5,,164870000000,129895000000,0.768,4099.33,,,,,,55.0,,208022000000,10474000000,10850000000,7227000000,226.12,,,,,
2659,2022-02-28,2022-04-05,2023-02-28,204355000000,8329000000,10151000000,6660000000,211.09,,165551000000,131712000000,0.776,4160.04,4085000000,-6345000000,-6268000000,31595000000,60.0,,,,,,,,211021000000,10124000000,10421000000,6956000000,225.17
2659,2023-02-28,2022-07-05,,51195000000,2540000000,2647000000,1696000000,54.92,,167655000000,131232000000,0.764,4144.83,,,,,,60.0,,211021000000,10124000000,10421000000,6956000000,225.17,,,,,
2659,2023-02-28,2022-10-05,,106836000000,5619000000,5813000000,3817000000,123.54,,171710000000,133478000000,0.758,4213.4,9322000000,-3008000000,-1941000000,35968000000,,60.0,,211021000000,10124000000,10421000000,6956000000,225.17,,,,,
2659,2023-02-28,2023-01-05,,157635000000,7555000000,7809000000,5210000000,168.63,,171327000000,134932000000,0.768,4258.49,,,,,,60.0,,211021000000,10124000000,10421000000,6956000000,225.17,,,,,
2659,2023-02-28,2023-04-05,2024-02-29,213522000000,11190000000,11554000000,7569000000,244.95,,172304000000,137403000000,0.778,4336.36,14743000000,-5072000000,-1962000000,39305000000,74.0,,,,,,,,222202000000,11683000000,12000000000,7898000000,255.58
2659,2024-02-29,2023-07-05,,55629000000,3547000000,3668000000,2371000000,76.74,,175096000000,137418000000,0.766,4338.7,,,,,,74.0,,222202000000,11683000000,12000000000,7898000000,255.58,,,,,
2659,2024-02-29,2023-09-29,,,,,,,,,,,,,,,,,,,224090000000,14140000000,14470000000,9480000000,306.7,,,,,
2659,2024-02-29,2023-10-05,,114850000000,8446000000,8634000000,5608000000,181.46,,183553000000,140880000000,0.748,4443.86,12398000000,-1304000000,-2488000000,47911000000,,74.0,,224090000000,14140000000,14470000000,9480000000,306.7,,,,,
2659,2024-02-29,2024-01-05,,168957000000,11861000000,12139000000,7856000000,254.19,,182901000000,143280000000,0.763,4516.77,,,,,,74.0,,224090000000,14140000000,14470000000,9480000000,306.7,,,,,
2659,2024-02-29,2024-02-05,,,,,,,,,,,,,,,,,110.0,,226340000000,15360000000,15750000000,10800000000,349.41,,,,,
2659,2024-02-29,2024-04-05,2025-02-28,227581000000,16464000000,16893000000,10683000000,345.63,,186703000000,146151000000,0.763,4606.69,21178000000,-3126000000,-2508000000,54848000000,110.0,,,,,,,,236120000000,16670000000,17043000000,11185000000,361.84
2659,2025-02-28,2024-07-05,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,
2659,2025-02-28,2024-07-05,,57662000000,4134000000,4300000000,2769000000,89.58,,184819000000,145355000000,0.767,4586.78,,,,,,55.0,,236120000000,16670000000,17043000000,11185000000,180.92,,,,,
2659,2025-02-28,2024-10-04,,120655000000,9170000000,9432000000,5934000000,95.98,,204077000000,148761000000,0.71,,21228000000,-2802000000,-3766000000,69508000000,,55.0,,236120000000,16670000000,17043000000,11185000000,180.92,,,,,
2659,2025-02-28,2025-01-08,,176625000000,12523000000,12870000000,8146000000,131.76,,202932000000,151108000000,0.725,,,,,,,55.0,,236120000000,16670000000,17043000000,11185000000,180.92,,,,,
2659,2025-02-28,2025-02-05,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,
2659,2025-02-28,2025-04-07,2026-02-28,237156000000,16923000000,17468000000,11469000000,185.49,,191224000000,154546000000,0.787,2433.93,14980000000,-6197000000,-3788000000,59843000000,80.0,,,,,,,,247876000000,17227000000,17796000000,11005000000,177.98
2659,2026-02-28,2025-07-04,,59057000000,4101000000,4337000000,2922000000,47.25,,204175000000,152282000000,0.727,,,,,,,100.0,,247876000000,17227000000,17796000000,11005000000,177.98,,,,,
2659,2026-02-28,2025-10-07,,122216000000,8706000000,9106000000,5874000000,94.99,,211767000000,155608000000,0.716,,23356000000,-3769000000,-5419000000,74011000000,,100.0,,247876000000,17227000000,17796000000,11005000000,177.98,,,,,
2659,2026-02-28,2026-01-07,,182461000000,12626000000,13109000000,8077000000,130.61,,211153000000,158112000000,0.728,,,,,,,100.0,,247876000000,17227000000,17796000000,11005000000,177.98,,,,,
