Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
3360,2021-03-31,2021-05-11,2022-03-31,497156000000,21800000000,21761000000,12280000000,129.99,117.95,334498000000,115103000000,0.333,1181.14,19772000000,-19289000000,-10465000000,72950000000,80.0,,,,,,,,530000000000,22500000000,22500000000,12500000000,132.48
3360,2022-03-31,2021-08-06,,114215000000,3106000000,3057000000,1602000000,16.99,15.39,314395000000,112834000000,0.348,,,,,,,41.0,,530000000000,22500000000,22500000000,12500000000,132.48,,,,,
3360,2022-03-31,2021-11-09,,234663000000,7593000000,7378000000,4118000000,43.65,39.57,308496000000,114938000000,0.361,,2531000000,-2187000000,-5310000000,67949000000,,41.0,,530000000000,22500000000,22500000000,12500000000,132.48,,,,,
3360,2022-03-31,2022-02-08,,363154000000,12359000000,12374000000,6983000000,74.01,67.1,320655000000,116911000000,0.354,,,,,,,41.0,,530000000000,22500000000,22500000000,12500000000,132.48,,,,,
3360,2022-03-31,2022-03-04,,,,,,,,,,,,,,,,,,,507000000000,19500000000,20200000000,11500000000,121.89,,,,,
3360,2022-03-31,2022-05-10,2023-03-31,514353000000,20505000000,21287000000,12172000000,129.01,117.01,335074000000,122318000000,0.353,1253.73,12428000000,-3870000000,-8842000000,72804000000,41.0,,,,,,,,560000000000,21000000000,21000000000,12500000000,132.49
3360,2023-03-31,2022-08-09,,121214000000,2830000000,2913000000,1585000000,16.8,15.22,326767000000,121286000000,0.359,,,,,,,42.0,,560000000000,21000000000,21000000000,12500000000,132.49,,,,,
3360,2023-03-31,2022-11-08,,263520000000,7971000000,7498000000,4143000000,43.92,39.8,360355000000,125267000000,0.336,,7046000000,-5021000000,2514000000,77484000000,,42.0,,560000000000,21000000000,21000000000,12500000000,132.49,,,,,
3360,2023-03-31,2023-02-07,,407120000000,13416000000,12895000000,7450000000,78.96,71.57,370136000000,126906000000,0.334,,,,,,,42.0,,560000000000,21000000000,21000000000,12500000000,132.49,,,,,
3360,2023-03-31,2023-05-12,2024-03-31,572285000000,21144000000,20607000000,12063000000,127.85,115.92,381977000000,131115000000,0.335,1357.05,14105000000,-6774000000,-1022000000,79020000000,42.0,,,,,,,,600000000000,24000000000,23500000000,13500000000,143.08
3360,2024-03-31,2023-08-08,,146467000000,3842000000,4648000000,2998000000,31.78,28.81,378105000000,132316000000,0.341,,,,,,,48.0,,600000000000,24000000000,23500000000,13500000000,143.08,,,,,
3360,2024-03-31,2023-11-10,,296771000000,9238000000,10116000000,3686000000,39.07,35.38,375250000000,132709000000,0.345,,15628000000,-1627000000,-7001000000,86175000000,,48.0,,600000000000,23500000000,23500000000,12500000000,132.49,,,,,
3360,2024-03-31,2024-02-09,,453057000000,15130000000,15788000000,7224000000,76.57,,370280000000,135947000000,0.359,,,,,,,48.0,,600000000000,23500000000,23500000000,12500000000,132.49,,,,,
3360,2024-03-31,2024-05-10,2025-03-31,630988000000,24535000000,25215000000,13789000000,146.15,,386819000000,142216000000,0.361,1478.71,31609000000,-7202000000,-20482000000,83128000000,50.0,,,,,,,,640000000000,26000000000,26000000000,15000000000,158.98
3360,2025-03-31,2024-08-09,,155219000000,3502000000,4485000000,3065000000,32.49,,377014000000,140363000000,0.367,,,,,,,53.0,,640000000000,26000000000,26000000000,15000000000,158.98,,,,,
3360,2025-03-31,2024-11-08,,310032000000,7743000000,8414000000,5539000000,58.71,,362218000000,142227000000,0.388,,6388000000,-2468000000,-9157000000,77867000000,,53.0,,640000000000,26000000000,26000000000,15000000000,158.98,,,,,
3360,2025-03-31,2025-02-07,,492272000000,15121000000,16545000000,10517000000,111.48,,378433000000,147751000000,0.384,,,,,,,53.0,,640000000000,26000000000,26000000000,15000000000,158.98,,,,,
3360,2025-03-31,2025-03-07,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,
3360,2025-03-31,2025-05-13,2026-03-31,678229000000,24779000000,26023000000,15128000000,160.34,,381702000000,150280000000,0.391,1580.05,20384000000,-4025000000,-24622000000,74857000000,58.0,,,,,,,,700000000000,26000000000,26500000000,15500000000,164.28
3360,2026-03-31,2025-08-08,,163310000000,2953000000,3099000000,2030000000,21.54,,367169000000,146422000000,0.396,,,,,,,60.0,,700000000000,26000000000,26500000000,15500000000,165.29,,,,,
3360,2026-03-31,2025-11-11,,333385000000,8179000000,8722000000,5432000000,58.0,,360040000000,146180000000,0.403,,11621000000,-471000000,-14805000000,71206000000,,60.0,,700000000000,26000000000,26500000000,15500000000,166.85,,,,,
3360,2026-03-31,2026-02-06,,522415000000,14450000000,15462000000,9381000000,100.7,,388940000000,149253000000,0.381,,,,,,,60.0,,700000000000,26000000000,26500000000,15500000000,166.85,,,,,
