Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
8725,2021-03-31,2021-05-10,,,,,,,,,,,,,,,,,,,,,306000000000,144000000000,255.09,,,,,
8725,2021-03-31,2021-05-20,2022-03-31,4892244000000,,306524000000,144398000000,255.79,255.65,24142562000000,3126657000000,0.128,5525.42,-323912000000,43925000000,79278000000,1994434000000,155.0,,,,,,,,,,330000000000,230000000000,412.03
8725,2022-03-31,2021-08-06,,1298270000000,,165145000000,118748000000,212.84,212.75,24492557000000,3330460000000,0.134,,,,,,,160.0,,,,330000000000,230000000000,413.44,,,,,
8725,2022-03-31,2021-11-19,,2551183000000,,182187000000,124824000000,224.26,224.16,24714404000000,3365216000000,0.134,,,,,,,165.0,,,,330000000000,230000000000,414.15,,,,,
8725,2022-03-31,2022-02-14,,3738145000000,,302564000000,204617000000,368.31,368.15,24970550000000,3384720000000,0.134,,,,,,,165.0,,,,330000000000,230000000000,415.14,,,,,
8725,2022-03-31,2022-05-20,2023-03-31,5132042000000,,390499000000,262799000000,474.52,474.32,25033846000000,3302749000000,0.13,5955.21,236708000000,-71976000000,58545000000,2256216000000,180.0,,,,,,,,,,350000000000,240000000000,438.57
8725,2023-03-31,2022-08-05,,1314730000000,,93550000000,60426000000,110.52,110.48,25217387000000,3173171000000,0.124,,,,,,,185.0,,,,350000000000,240000000000,441.85,,,,,
8725,2023-03-31,2022-11-18,,2823615000000,,-15217000000,-33577000000,-61.8,,25426168000000,2877683000000,0.111,,,,,,,200.0,,,,220000000000,140000000000,259.84,,,,,
8725,2023-03-31,2023-02-14,,4019671000000,,161524000000,87950000000,162.78,162.73,24977542000000,2891563000000,0.114,,,,,,,200.0,,,,220000000000,140000000000,259.85,,,,,
8725,2023-03-31,2023-05-19,2024-03-31,5251271000000,,231113000000,161530000000,299.8,299.7,25000433000000,3056273000000,0.12,5633.94,194153000000,480953000000,-314502000000,2646431000000,200.0,,,,,,,,,,420000000000,300000000000,561.51
8725,2024-03-31,2023-08-08,,1975937000000,,155454000000,111617000000,209.06,209.01,25371347000000,3603385000000,0.14,,,,,,,240.0,,,,420000000000,300000000000,562.67,,,,,
8725,2024-03-31,2023-11-17,,3628542000000,,131413000000,87511000000,164.29,164.25,25662452000000,3627944000000,0.139,,,,,,,240.0,,,,400000000000,280000000000,526.83,,,,,
8725,2024-03-31,2024-02-14,,4947791000000,,386579000000,281596000000,529.56,529.44,25842307000000,3912661000000,0.149,,,,,,,240.0,,,,400000000000,280000000000,527.37,,,,,
8725,2024-03-31,2024-04-01,,,,,,,,,,,,,,,,,,,,,410000000000,350000000000,659.22,,,,,
8725,2024-03-31,2024-05-20,2025-03-31,6572889000000,,416440000000,369266000000,231.83,231.77,26960207000000,4513562000000,0.166,2817.0,549466000000,-276825000000,-231549000000,2733760000000,270.0,,,,,,,,,,871000000000,610000000000,384.7
8725,2025-03-31,2024-08-09,,1937162000000,,298624000000,204270000000,128.82,128.8,27168229000000,4579653000000,0.167,,,,,,,145.0,,,,871000000000,610000000000,384.7,,,,,
8725,2025-03-31,2024-11-19,,3447807000000,,630802000000,458987000000,290.11,290.06,26496062000000,4357741000000,0.163,,,,,,,145.0,,,,893000000000,630000000000,404.93,,,,,
8725,2025-03-31,2025-02-14,,5229739000000,,824864000000,626067000000,400.16,400.1,26509876000000,4250978000000,0.158,,,,,,,145.0,,,,893000000000,630000000000,405.81,,,,,
8725,2025-03-31,2025-05-20,2026-03-31,6660813000000,,928989000000,691657000000,445.52,445.45,26241298000000,4052835000000,0.152,2647.01,660188000000,-558725000000,-659578000000,2239475000000,145.0,,,,,,,,,,806000000000,579000000000,383.12
8725,2026-03-31,2025-08-08,,2020318000000,,284841000000,222787000000,147.38,147.36,26333602000000,4129901000000,0.155,,,,,,,155.0,,,,806000000000,579000000000,385.28,,,,,
8725,2026-03-31,2025-11-19,,4111516000000,,653351000000,491674000000,326.93,326.89,27283536000000,4390641000000,0.159,,,,,,,155.0,,,,834000000000,590000000000,394.74,,,,,
8725,2026-03-31,2026-02-13,,5905259000000,,886447000000,657102000000,438.97,438.92,27981448000000,4668015000000,0.165,,,,,,,155.0,,,,834000000000,590000000000,396.17,,,,,
