Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
8359,2021-03-31,2021-04-30,2022-03-31,153969000000,,32147000000,22384000000,45.73,45.67,12160638000000,909694000000,0.074,1850.68,1365598000000,-264455000000,-7243000000,2722413000000,14.0,,,,,,,,,,31000000000,22500000000,45.95
8359,2022-03-31,2021-07-30,,41894000000,,15711000000,10988000000,22.44,22.41,13377462000000,914167000000,0.068,,,,,,,14.0,,,,31000000000,22500000000,45.95,,,,,
8359,2022-03-31,2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8359,2022-03-31,2021-10-29,,74455000000,,22141000000,15433000000,31.52,31.48,13229747000000,928548000000,0.069,,,,,,,14.0,,,,31000000000,22500000000,45.95,,,,,
8359,2022-03-31,2022-01-28,,114153000000,,36080000000,25366000000,51.8,51.74,13922097000000,943780000000,0.067,,,,,,,14.0,,,,34000000000,24000000000,49.01,,,,,
8359,2022-03-31,2022-01-28,,,,,,,,,,,,,,,,,,,,,34000000000,24000000000,49.01,,,,,
8359,2022-03-31,2022-04-28,2023-03-31,151349000000,,38047000000,26667000000,54.46,54.39,13343796000000,912698000000,0.068,1856.25,810181000000,499343000000,-6862000000,4025083000000,16.0,,,,,,,,,,33000000000,23000000000,48.97
8359,2023-03-31,2022-07-29,,52312000000,,12936000000,9013000000,18.46,18.44,12922912000000,868367000000,0.066,,,,,,,20.0,,,,33000000000,23000000000,47.42,,,,,
8359,2023-03-31,2022-10-28,,102294000000,,20428000000,13120000000,27.0,26.97,11834058000000,851590000000,0.071,,,,,,,20.0,,,,33000000000,23000000000,47.59,,,,,
8359,2023-03-31,2023-02-03,,162335000000,,32441000000,21475000000,44.28,44.22,11940153000000,864379000000,0.072,,,,,,,20.0,,,,33000000000,23000000000,47.42,,,,,
8359,2023-03-31,2023-04-28,2024-03-31,202228000000,,34893000000,24135000000,49.9,49.83,12963799000000,915953000000,0.07,1936.29,-588475000000,163355000000,-19855000000,3580115000000,20.0,,,,,,,,,,33000000000,23000000000,48.78
8359,2024-03-31,2023-08-04,,48306000000,,11913000000,26050000000,54.39,54.32,14251336000000,1002853000000,0.07,,,,,,,20.0,,,,33000000000,23000000000,46.52,,,,,
8359,2024-03-31,2023-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8359,2024-03-31,2023-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8359,2024-03-31,2023-11-10,,102725000000,,17076000000,26485000000,54.45,54.4,14668578000000,969959000000,0.065,,,,,,,20.0,,,,21000000000,27000000000,54.95,,,,,
8359,2024-03-31,2024-02-09,,156120000000,,27792000000,32851000000,67.53,67.47,14611013000000,1034782000000,0.07,,,,,,,20.0,,,,21000000000,27000000000,55.5,,,,,
8359,2024-03-31,2024-03-15,,,,,,,,,,,,,,,,,24.0,,,,32000000000,35000000000,72.57,,,,,
8359,2024-03-31,2024-05-10,2025-03-31,212201000000,,35217000000,37071000000,76.37,76.31,14827752000000,1118275000000,0.075,2309.8,454973000000,-335319000000,-19637000000,3680144000000,24.0,,,,,,,,,,45000000000,31000000000,64.28
8359,2025-03-31,2024-08-09,,60329000000,,16889000000,12048000000,25.01,24.99,14859145000000,1089559000000,0.073,,,,,,,26.0,,,,45000000000,31000000000,64.53,,,,,
8359,2025-03-31,2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8359,2025-03-31,2024-11-08,,115069000000,,26715000000,19514000000,40.64,40.61,13872245000000,1082849000000,0.077,,,,,,,34.0,,,,56500000000,40000000000,83.86,,,,,
8359,2025-03-31,2024-11-08,,,,,,,,,,,,,,,,,34.0,,,,56500000000,40000000000,83.86,,,,,
8359,2025-03-31,2025-02-07,,175878000000,,44352000000,31815000000,66.55,66.5,13881495000000,1034043000000,0.074,,,,,,,34.0,,,,56500000000,40000000000,84.39,,,,,
8359,2025-03-31,2025-05-09,2026-03-31,254193000000,,63838000000,47982000000,101.23,101.16,13515316000000,967658000000,0.071,2087.32,-639483000000,-7544000000,-33391000000,2999723000000,42.0,,,,,,,,,,75000000000,50000000000,108.33
8359,2026-03-31,2025-08-01,,72632000000,,23140000000,16422000000,35.62,35.6,13608976000000,1003250000000,0.073,,,,,,,50.0,,,,75000000000,50000000000,108.74,,,,,
8359,2026-03-31,2025-11-07,,136173000000,,41946000000,29762000000,64.75,64.71,13512592000000,1041123000000,0.076,,,,,,,50.0,,,,76000000000,55000000000,120.35,,,,,
8359,2026-03-31,2026-02-06,,208939000000,,67563000000,47714000000,104.11,104.05,13596952000000,1061978000000,0.077,,,,,,,50.0,,,,76000000000,55000000000,120.25,,,,,
