Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
4205,2021-03-31,2021-04-28,2022-03-31,301961000000,33408000000,38668000000,27716000000,126.74,126.63,448821000000,298246000000,0.658,1349.89,56080000000,-30239000000,-8259000000,48152000000,22.0,,,,,,,,310000000000,33000000000,35000000000,25000000000,114.29
4205,2022-03-31,2021-07-30,,87171000000,13865000000,14831000000,10051000000,45.95,45.92,462101000000,311720000000,0.668,,,,,,,24.0,,333000000000,42000000000,44500000000,31500000000,144.01,,,,,
4205,2022-03-31,2021-10-29,,179075000000,24951000000,26578000000,18394000000,84.09,84.03,489691000000,317211000000,0.641,,24349000000,-12190000000,-2715000000,58288000000,,25.0,,333000000000,42000000000,44500000000,31500000000,144.01,,,,,
4205,2022-03-31,2022-01-31,,268756000000,36405000000,39127000000,27364000000,125.09,125.0,507735000000,322136000000,0.628,,,,,,,28.0,,363000000000,45500000000,49000000000,33500000000,153.64,,,,,
4205,2022-03-31,2022-04-27,2023-03-31,361730000000,44432000000,49468000000,33413000000,153.22,153.12,484660000000,321836000000,0.657,1487.33,33140000000,-26436000000,-11883000000,44521000000,28.0,,,,,,,,400000000000,45500000000,48000000000,34500000000,163.04
4205,2023-03-31,2022-07-28,,97576000000,10726000000,12940000000,8706000000,40.98,40.96,498082000000,328084000000,0.652,,,,,,,36.0,,400000000000,45500000000,48000000000,34500000000,163.04,,,,,
4205,2023-03-31,2022-10-31,,197417000000,20184000000,24400000000,17419000000,82.19,82.14,525451000000,345824000000,0.651,,8303000000,-16234000000,-13715000000,25067000000,,36.0,,412000000000,39500000000,44500000000,32000000000,151.21,,,,,
4205,2023-03-31,2023-01-31,,294205000000,27835000000,31087000000,18283000000,86.35,86.3,538224000000,343817000000,0.632,,,,,,,36.0,,387000000000,28000000000,31500000000,18500000000,87.42,,,,,
4205,2023-03-31,2023-04-19,,,,,,,,,,,,,,,,,,,388000000000,27000000000,31000000000,10500000000,49.94,,,,,
4205,2023-03-31,2023-04-26,2024-03-31,388614000000,27179000000,31393000000,10569000000,49.94,49.92,522868000000,339308000000,0.643,1591.79,14358000000,-28899000000,-2820000000,28270000000,36.0,,,,,,,,399000000000,24000000000,26000000000,19000000000,89.93
4205,2024-03-31,2023-07-27,,91927000000,6114000000,8306000000,5836000000,27.62,27.61,514804000000,348216000000,0.671,,,,,,,40.0,,394000000000,27500000000,31500000000,23500000000,111.23,,,,,
4205,2024-03-31,2023-10-27,,185442000000,9461000000,13034000000,10359000000,49.03,49.0,535691000000,356609000000,0.66,,22787000000,-17582000000,-3813000000,31841000000,,40.0,,380000000000,20500000000,25000000000,27500000000,130.15,,,,,
4205,2024-03-31,2024-01-31,,283806000000,15986000000,19912000000,20908000000,98.95,98.9,547374000000,359654000000,0.651,,,,,,,40.0,,374000000000,18500000000,23500000000,26500000000,125.42,,,,,
4205,2024-03-31,2024-01-31,,,,,,,,,,,,,,,,,,,374000000000,18500000000,23500000000,26500000000,125.42,,,,,
4205,2024-03-31,2024-04-25,2025-03-31,382279000000,20500000000,26906000000,31101000000,147.19,147.12,532254000000,363729000000,0.681,1714.88,47413000000,-5428000000,-30085000000,42533000000,45.0,,,,,,,,397000000000,26500000000,27500000000,17500000000,84.13
4205,2025-03-31,2024-07-29,,106105000000,9041000000,12228000000,8190000000,38.77,38.75,560248000000,370586000000,0.659,,,,,,,47.0,,397000000000,26500000000,27500000000,17500000000,84.13,,,,,
4205,2025-03-31,2024-10-28,,213350000000,16802000000,18587000000,12300000000,58.47,58.44,534416000000,373517000000,0.697,,5321000000,-17244000000,-1518000000,31417000000,,70.0,,415000000000,23500000000,24500000000,19000000000,92.1,,,,,
4205,2025-03-31,2025-01-31,,315433000000,24173000000,27369000000,20131000000,96.74,96.7,538583000000,349000000000,0.647,,,,,,,70.0,,417000000000,26500000000,30000000000,23500000000,114.3,,,,,
4205,2025-03-31,2025-04-25,2026-03-31,420647000000,29321000000,33051000000,26199000000,127.43,127.37,533786000000,357992000000,0.669,1810.79,20781000000,-22026000000,-17123000000,26836000000,70.0,,,,,,,,409500000000,28000000000,28000000000,25000000000,129.13
4205,2026-03-31,2025-07-30,,103083000000,12129000000,11973000000,7506000000,38.06,38.05,504852000000,356282000000,0.704,,,,,,,72.0,,415000000000,30500000000,30000000000,28000000000,143.98,,,,,
4205,2026-03-31,2025-10-30,,206471000000,19352000000,19133000000,22305000000,113.76,113.7,539526000000,360785000000,0.667,,48159000000,-776000000,-30233000000,43957000000,,72.0,,415000000000,30500000000,30000000000,28000000000,144.17,,,,,
4205,2026-03-31,2026-01-30,,309712000000,27600000000,29964000000,28325000000,145.35,145.27,550300000000,362566000000,0.657,,,,,,,72.0,,407500000000,31000000000,34000000000,31500000000,162.32,,,,,
