000,TOPIX(東証株価指数)
001,日経平均株価指数
002,日経VI
051,NYダウ
052,S&P500
053,ナスダック
054,ラッセル2000
055,SOX半導体株指数
056,M7時価総額
081,ドル円
082,ビットコイン円
1306,TOPIX
1321,日経平均
1617,食品
1618,エネ資源
1619,建設資材
1620,素材化学
1621,医療品
1622,自動車輸送
1623,鉄鋼非鉄
1624,機械
1625,電機精密
1626,情報サービス
1627,電力ガス
1628,運輸物流
1629,商社卸売
1630,小売
1631,銀行
1632,金融(銀行除)
1633,不動産
1343,東証REIT
200A,日経半導体株
1671,WTI原油
1540,金Gold
1542,銀Silver
1693,銅Copper
1546,NYダウ
2633,S&P500
1545,Nasdaq100
2243,SOX半導体株
1309,中国/上海50
2859,ユーロ50
2559,全世界株式
2513,MSCI先進国
2520,MSCI新興国
1332,ニッスイ
1333,マルハニチロ
1377,サカタのタネ
1379,ホクト
1414,ショーボンド
1417,ミライトワン
1419,タマホーム
1515,日鉄鉱業
1605,INPEX
1662,石油資源
1663,K&Oエナジ
1719,安藤ハザマ
1720,東急建設
1721,コムシス
1723,日本電技
1762,高松建設
1766,東建コーポ
1801,大成建
1802,大林組
1803,清水建
1808,長谷工
1812,鹿島
1820,西松建設
1833,奥村組
1835,東鉄工業
1860,戸田建設
1861,熊谷組
1871,ピーエス建
1878,大東建託
1879,新日本建
1885,東亜建設
1893,五洋建設
1911,住友林業
1925,ハウス
1926,ライト工
1928,積ハウス
1929,日特建
1934,ユアテック
1941,中電工
1942,関電工
1944,きんでん
1946,トーエネック
1950,日本電設工
1951,エクシオ
1952,新日本空調
1959,クラフティア
1961,三機工業
1963,日揮
1965,テクノ菱和
1968,太平電業
1979,大気社
1980,ダイダン
2001,ニップン
2002,日清粉
2109,三井製糖
2121,MIXI
2124,JACリク
2127,日本M&A
2146,UT
2154,オープンアップ
2160,GNI
2168,パソナ
2175,エスエムエス
2181,パーソル
2201,森永製菓
2206,江崎グリコ
2211,不二家
2212,山パン
2220,亀田
2222,寿スピ
2229,カルビー
2264,森永乳業
2267,ヤクルト
2269,明治
2270,雪印メグ
2281,プリマハム
2282,日ハム
2288,丸大
2296,伊藤ハム米久
2317,システナ
2327,日鉄ソリュ
2331,ALSOK綜合警備
2337,いちご
2371,カカクコム
2379,ディップ
2384,SBS
2413,エムスリー
2432,DeNA
2433,博報堂DY
2471,エスプール
2492,インフォマ
2501,サッポロ
2502,アサヒ
2503,キリン
2531,宝
2533,オエノン
2540,養命酒
2579,コカ・コーラ
2587,サントリー食
2593,伊藤園
2602,日清オイリオ
2607,不二製油
2613,Jオイル
2659,サンエー
2670,ABCマート
2678,アスクル
2681,ゲオ
2685,アンドエスティ
2692,伊藤忠食品
2695,くら寿司
2698,キャンドゥ
2702,マクド
2726,パル
2730,エディオン
2760,東京エレクD
2767,円谷フィ
2768,双日
2782,セリア
2784,アルフレッサ　
2790,ナフコ
2801,キッコマン
2802,味の素
2804,ブルドック
2805,エスビー食品
2809,キユーピー
2810,ハウス食品
2811,カゴメ
2815,アリアケJ
2871,ニチレイ
2874,ヨコレイ
2875,東洋水産
2897,日清食品
2914,JT
2936,ベースフード
3001,片倉工業
3002,グンゼ
3003,ヒューリック
3038,神戸物産
3046,ジンズ
3048,ビックカメラ
3050,DCM
3064,モノタロ
3076,あい　
3086,Jフロント
3087,ドトール
3088,マツキヨココ
3092,ZOZO
3097,物語コーポ
3099,三越伊勢丹
3101,東洋紡
3105,日清紡
3106,クラボウ
3107,ダイワボウ
3116,トヨタ紡
3132,マクニカ
3148,クリエイト
3167,TOKAI
3186,ネクステージ
3191,ジョイフル本田
3197,すかいらーく
3201,ニッケ
3222,ユナイテドスーパ
3226,三井不アコreit
3231,野村不
3234,森ヒルズreit
3249,産業Freit
3269,アドバンレジreit
3279,アクティビアreit
3282,コンフォリアreit
3287,星野リゾートreit
3288,オープンハウス
3289,東急不
3291,飯田Ｇ
3292,イオンreit
3295,ヒューリックreit
3296,日本reit
3309,積水ハウスreit
3349,コスモス薬
3350,メタプラネット
3360,シップヘルス
3382,7&i
3387,クリエイトレス
3391,ツルハ
3395,サンマルク
3397,トリドール
3401,帝人
3402,東レ
3405,クラレ
3407,旭化成
3433,トーカロ
3436,SUMCO
3462,野村不reit
3466,ラサールロジreit
3468,スターアジアreit
3471,三井不ロジreit
3481,菱地所物reit
3498,霞ヶ関キャピ
3543,コメダ
3549,クスリアオキ
3563,food＆life(スシロー)
3569,セーレン
3591,ワコール
3593,ホギメディカル
3612,ワールド
3626,TIS
3632,グリー
3635,コーエーテクモ
3659,ネクソン
3668,コロプラ
3697,SHIFT
3765,ガンホー
3769,GMOPG
3774,IIJ
3778,さくらインタ
3861,王子紙
3863,日本製紙
3865,北越紙
3880,大王製紙
3923,ラクス
3941,レンゴー
3962,チェンジ
3993,パークシャ
3994,マネーフォ
4004,レゾナック昭電工
4005,住友化
4021,日産化
4023,クレハ
4028,石原産業
4041,日本曹達
4042,東ソー
4043,トクヤマ
4045,東亞合成
4046,大阪ソーダ
4061,デンカ
4062,イビデン
4063,信越化
4064,日本カーバイ
4088,エアウォータ
4091,日本酸素
4095,日本パーカラ
4099,四国化成
4107,伊勢化学
4109,ステラケミ
4114,日本触媒
4118,カネカ
4151,協和キリン
4180,Appier
4182,菱ガス化
4183,三井化学
4186,東京応化
4188,三菱ケミ
4194,ビジョナル
4202,ダイセル
4203,住友ベーク
4204,積水化学
4205,日本ゼオン
4206,アイカ工
4208,宇部興産
4220,リケンテク
4272,日本化薬
4307,野村総研
4324,電通
4344,ソースネクス
4368,扶桑化学工
4373,シンプレクス
4384,ラクスル
4385,メルカリ
4401,ADEKA
4403,日油
4443,Sansan
4452,花王
4471,三洋化成
4477,BASE
4478,フリー
4483,ＪＭＤＣ
4502,武田
4503,アステラ
4506,住友ファ
4507,塩野義
4516,日本新薬
4519,中外薬
4521,科研製薬
4523,エーザイ
4527,ロート
4528,小野薬品
4530,久光製薬
4534,持田製薬
4536,参天製薬
4540,ツムラ
4543,テルモ
4544,HUグループ
4547,キッセイ薬
4552,JCR日本ケミ
4553,東和薬品
4565,ネクセラ
4568,第一三共
4578,大塚
4587,ペプチド
4592,サンバイオ
4612,日本ペ
4613,関西ペ
4617,中国塗料
4626,太陽
4628,エスケー化
4631,DIC大日本インキ
4633,サカタインク
4634,artience
4661,OLCオリランド
4665,ダスキン
4666,パーク24
4676,フジメディア
4680,ラウンドワン
4681,リゾートトラ
4684,オービック
4686,ジャストシス
4689,LINEヤフー
4694,BML
4704,トレンド
4716,オラクル
4722,フューチャー
4732,USS
4733,オービック
4751,サイバー
4755,楽天
4768,大塚商会
4776,サイボウズ
4784,GMOインタ
4812,電通総研
4816,東映アニメ
4819,デジタルガレ
4848,フルキャス
4887,サワイ
4901,富士フイ
4902,コニカミノ
4911,資生堂
4912,ライオン
4914,高砂香料工
4917,マンダム
4922,コーセー
4927,ポーラオルビス
4928,ノエビア
4931,スマレジ
4958,長谷川香料
4966,上村工
4967,小林製薬
4975,JCU
4980,デクセリアルズ
4985,アース製薬
5016,ＪＸ金属
5019,出光興産
5020,ENEOS
5021,コスモ
5032,ANYCOLOR
5076,インフロニア
5101,浜ゴム
5105,TOYO東洋タイヤ
5108,ブリヂス
5110,住友ゴ
5139,オープンワーク
5161,西川ゴム工業
5186,ニッタ
5192,三ツ星ベルト
5201,旭硝子
5202,板ガラス
5214,日電硝
5232,住友大阪セメ
5233,太平洋セメ
5273,三谷セキ
5301,東海カーボ
5331,ノリタケ
5332,TOTO
5333,ガイシ
5334,日本特殊陶業
5344,MARUWA
5352,黒崎播磨
5384,フジミインコ
5393,ニチアス
5401,日本製鉄
5406,神戸鋼
5411,JFE
5423,東京製鐵
5444,大和工
5449,大阪製鐵
5451,ヨドコウ
5463,丸一鋼管
5471,大同特鋼
5482,愛知製鋼
5602,栗本鐵工所
5631,日製鋼
5703,日本軽金属
5706,三井金属
5711,三菱マ
5713,住友鉱
5714,DOWA
5715,古河機械金
5726,大阪チタ
5727,東邦チタ
5741,UACJ古河住友
5801,古河電
5802,住友電
5803,フジクラ
5805,SWCC昭和電線
5830,いよぎん
5831,しずおか銀
5832,中国銀
5838,楽天銀
5844,京都銀
5857,ARE
5901,東洋製罐
5911,横河ブリッジ
5929,三和
5930,文化シヤッター
5938,ＬＩＸＩＬ
5947,リンナイ
5975,東プレ
5991,ニッパツ
6005,三浦工業
6013,タクマ
6027,弁護士
6050,イーガーディ
6055,ジャパンマテ
6080,M&Aキャピタル
6098,リクルート
6101,ツガミ
6103,オークマ
6113,アマダ
6134,FUJI富士機械
6135,牧野フライス
6136,OSG
6141,DMG森精機
6143,ソディック
6146,ディスコ
6151,日東工器
6178,日本郵政
6183,ベル２４
6201,豊田自動織
6250,やまびこ
6254,野村マイクロ
6268,ナブテスコ
6269,三井海洋開発
6273,SMC
6278,ユニオンツル
6301,コマツ
6302,住友重
6305,日立建機
6315,TOWA
6323,ローツェ
6324,ハーモニD
6326,クボタ
6330,東洋エンジ
6331,三菱化工
6332,月島
6349,小森
6361,荏原
6366,千代田化工建
6367,ダイキン
6370,栗田工業
6371,椿本チエ
6376,日機装
6379,レイズネク
6383,ダイフク
6395,タダノ
6406,フジテック
6407,CKD
6412,平和
6417,SANKYO
6420,ガリレイ
6432,竹内製作
6436,アマノ
6440,JUKI
6448,ブラザー工
6454,マックス
6455,モリタ
6457,グローリー
6460,セガサミー
6465,ホシザキ
6471,日精工
6472,NTN
6473,Jテクト
6474,不二越
6479,ミネベア
6480,日本トムソン
6481,THK
6486,イーグル工
6490,日本ピラー
6498,キッツ
6501,日立
6503,三菱電
6504,富士電機
6506,安川電
6507,シンフォニア
6508,明電舎
6516,山洋電気
6523,PHC旧松下寿
6525,KOKUSAI電
